# κ κ_c ℽ g ΔE
3.178092811492440068e-03 2.822936837106289476e-05 7.078006572409504746e-03 7.650718226804575917e-03 1.344101995311892672e+00
3.985542802639949200e-03 8.124415322616244061e-05 1.760623511449787041e-03 6.103537271243190260e-03 9.211481543361522695e-01
8.092700520181456483e-03 5.183508200688577330e-05 8.642301197157050904e-03 6.333648152593387461e-03 5.817939291080774789e-01
5.509282674668012324e-03 3.259919512085507852e-05 7.535991999300113708e-03 1.991349373182046793e-03 8.585471750505169197e-01
3.587609994623710066e-03 2.866481926658646167e-05 2.878737077931303040e-03 7.030023916840003051e-03 5.132818050704200941e-01
6.600586685329716020e-03 9.526048179012220805e-05 1.989787556552227396e-04 8.050569129676230298e-03 1.238797030817682554e+00
1.590338290744745071e-03 2.098258767927327015e-05 3.038663322184508714e-03 1.201445543234674462e-03 8.816371232318033213e-01
5.342558020011323183e-03 8.944865766718223014e-05 7.594417439699840781e-03 2.125889483541517321e-03 7.943485287921403515e-01
9.214967582493979389e-03 8.331016857547278150e-05 5.717963342770296907e-03 9.475807197040287885e-03 1.111833350547448696e+00
1.016483920495704499e-03 2.970081568380166811e-06 9.528199949815966113e-04 1.174527206374272785e-03 7.355116351524192408e-01
2.345238700496445061e-03 3.039492572997205648e-05 2.919574828278688992e-03 8.201492454016912070e-03 1.229857214859451986e+00
7.928757533176823691e-03 1.142346549474846580e-05 3.125035548196904069e-03 6.210745361523327054e-03 9.017781968258152814e-01
3.471799834967809108e-03 5.292883206888057836e-05 1.380992030477495684e-03 7.824672966906543944e-03 1.496958493932881495e+00
8.864323786357925297e-03 2.924733005098758098e-05 9.033337687011918499e-03 3.269716806352237354e-03 7.138267979393170259e-01
1.817573450158458369e-04 9.409223544447314197e-05 9.842175385224161480e-03 4.342375048263898076e-04 8.502346471349848667e-01
6.958862758147743924e-03 2.090136942487004043e-05 7.972630105577116141e-03 1.528353625836092512e-04 1.329596167006706242e+00
6.446730693731967179e-03 3.661908476751653605e-05 9.323767631190038119e-04 9.233828249714819483e-03 1.355035449430442185e+00
8.531827323137132144e-03 7.603388852159624590e-05 6.211666717233415257e-03 2.352149610735560208e-03 7.424386130221950486e-01
1.687818970230584893e-03 7.490919294326723601e-05 3.507785309282220303e-03 7.826343761128812249e-03 1.413926765772922423e+00
4.568571517603307007e-03 7.359350367507060283e-05 3.612946105466246973e-03 6.625638595735342667e-03 1.218491765948264138e+00
8.044217192938820510e-03 3.061749891350965561e-05 3.264708797970535415e-03 4.084418276919237790e-03 7.456892442985407765e-01
6.992113763833744840e-03 1.141038143894996424e-05 5.807223606933956464e-03 3.621062550578725819e-03 5.905575455906456606e-01
1.362034338187292654e-03 6.160249489817502333e-05 9.425159314045874603e-04 7.830823056584962838e-04 6.450912617286946871e-01
8.672718965622962933e-03 9.672471497222769391e-05 4.832391637914857339e-03 3.694252342309861745e-03 6.397139148608790293e-01
5.868507962168323551e-03 6.083415356081512810e-06 5.788936049851517614e-03 6.984264734026140661e-03 1.235179790892631635e+00
6.280570916397473389e-04 7.921305995139423352e-05 9.896486659758452209e-03 8.488776814994604750e-03 1.476160504170457743e+00
8.806761019211710104e-03 5.629438558873618928e-06 4.892100537914297227e-03 4.764683723204750886e-03 5.099273100086584298e-01
5.364347558807332217e-03 8.743818641688337303e-06 2.350053726885418127e-03 8.206855208185212872e-03 1.088091180477008146e+00
8.754198335485759760e-04 2.664718090196856320e-05 6.976454707463757704e-03 7.893919512650395334e-03 1.116471084359496491e+00
2.803090623121450107e-03 1.057221046301891141e-05 9.139453943192116930e-03 5.009509980545050201e-03 1.456077774611533204e+00
5.132544083232557300e-03 8.399011750699680583e-06 9.942326967140148811e-03 5.356924098538643278e-03 1.461297236104023067e+00
3.101578462011785834e-03 3.114417042603419809e-05 8.628448679215642431e-03 8.301621704062834423e-03 5.241496556673090890e-01
3.334615997373536166e-03 1.078604525554972617e-05 5.859315297818384460e-04 5.026998151142486734e-04 1.105005535363755342e+00
9.210575356012322412e-03 9.261253120384588472e-05 1.540647311940718071e-03 2.685239972733190509e-04 1.337972068312605955e+00
6.755839734079801965e-04 2.403344778742437025e-05 2.998525978175677759e-03 1.543860159932276387e-04 1.115068889199908320e+00
4.289986277437278853e-03 9.178596904599563083e-05 4.041003915018311597e-03 3.562511713397272656e-03 1.031621222962116224e+00
2.591600462346267068e-03 4.900027951768116193e-05 5.703399355444616070e-03 3.554863098617116655e-04 7.952348695839138726e-01
3.420080429050187561e-03 8.293056264200714296e-05 4.636699443400302788e-03 2.967585857278334273e-03 1.377611648777980147e+00
8.324548575303720652e-03 8.135366373968377148e-05 8.861061130260172378e-03 5.717098826313336867e-04 1.166760669983292198e+00
5.686243285504056708e-03 7.649115496695807210e-05 6.226879876808529696e-03 2.217483606439132546e-03 6.156797684861837761e-01
6.868440337530258046e-03 9.626140591867904611e-05 2.227307782753781482e-03 4.234742752512341175e-03 1.102788691107777774e+00
5.001265350012023235e-03 7.840255903840697931e-06 5.385768876540394066e-03 6.624900322437511993e-03 1.076149946117551215e+00
3.729238109778328959e-03 8.131462410092149692e-05 2.144875903586301348e-03 4.681389281304028892e-03 1.338012672317594021e+00
4.472753197959633380e-03 3.175916023282594828e-05 6.199736414177941038e-03 3.782996998319636435e-03 8.377235860546280444e-01
6.422741778179169581e-03 6.359813810798948992e-06 7.815503677748502839e-03 3.594665269703262687e-03 7.073924077756079676e-01
6.220658845767099154e-03 2.267755392009612645e-06 8.115994921097699488e-03 1.626854591605214747e-03 7.255244630545244489e-01
7.305906509276958311e-03 5.157839853677126548e-05 1.174464276292867988e-03 8.676495794770869990e-03 1.127525437899050242e+00
9.186575020590451862e-03 7.617812099608680851e-05 8.358314318078209973e-03 6.101599290875754124e-03 9.669103599106285696e-01
1.035829766437284345e-03 4.845302557335751694e-05 8.291382201342296920e-03 3.034973762917825540e-03 7.122336574196116432e-01
8.541062103336003256e-03 8.116852596734341549e-05 1.224142565038717533e-03 1.296974225240047750e-03 1.476394509063125859e+00
9.028757643811571865e-03 2.310490490365926031e-06 2.668948560676164764e-03 9.275026366423385141e-03 9.928879168385383869e-01
8.612334337507724161e-03 5.850621483127333409e-05 8.856367970634101278e-03 2.111269557857352579e-03 5.085246251977942888e-01
6.550948155673822805e-03 5.469561051447024736e-05 6.737817092011765506e-03 3.520962377598935069e-03 1.181752049755804723e+00
4.661136555441636013e-03 7.103393522436341530e-05 2.926735916957951163e-03 5.242381912051141159e-03 1.282498816630896155e+00
8.679891525014544335e-03 5.844424620763314342e-05 9.660469349131636449e-03 2.565350980320813337e-03 8.926090673385979057e-01
2.968837045504406878e-03 7.092030954172234281e-06 9.800913449511399964e-03 5.265104659482442882e-04 1.319548863081604573e+00
6.391811860817272345e-03 8.751766080914176308e-05 5.566623167575715167e-03 3.849381657913420168e-03 9.442426012027544946e-01
2.372850430399308340e-03 5.677621952514900821e-05 1.292127824804181454e-03 8.288380177912843885e-03 8.827314944301525301e-01
6.365554571135103451e-03 4.170911024691304590e-06 9.809970670358440087e-03 7.319481503276896797e-03 6.960492071705470796e-01
1.279039365189160423e-03 7.416329894353596974e-05 7.931408741819474806e-03 9.469138358584419310e-03 5.992167795810100506e-01
5.219948716500604803e-03 7.606496258328084359e-06 9.774327958636521915e-03 2.827212536650099963e-04 1.149108147040085015e+00
3.742679496780552950e-03 1.866863104227477159e-05 9.199613679198123672e-03 9.753900898920137355e-03 1.027788453925810197e+00
2.294665544537720890e-03 1.652176660161574066e-05 7.812513423279307534e-03 2.763280003932052069e-03 1.408980147089384571e+00
5.814713652371466960e-04 4.454508249531826959e-05 6.243491521988712989e-04 1.821209289061489437e-03 8.502414891347374049e-01
7.916877929997068186e-03 5.462986826968983144e-05 6.231350281223965205e-03 5.561156243940824397e-03 1.005222653774767494e+00
3.793465599233114289e-03 9.560800226971685474e-05 8.795703354963024453e-03 2.974842576932924289e-03 1.178714754918728902e+00
6.906646113494964954e-03 1.143004930555076397e-05 8.326775177374753575e-03 1.719317944313146712e-03 1.104515741213716540e+00
9.081349408521396244e-03 4.011292975501796869e-05 5.755644118316202186e-03 9.531630578343750632e-03 9.730220820366851653e-01
2.228162097984426240e-03 4.424145003169504089e-05 4.636742011827934586e-03 3.012493436107748640e-03 1.421291242662346521e+00
7.275755611527275936e-03 5.780295478238440052e-05 8.914046522992684005e-03 7.073011775619132864e-03 1.358931111304958250e+00
1.804181150233219282e-04 5.125985994209106538e-05 2.269276673811487267e-03 2.826412593777540526e-03 1.462904187928303124e+00
3.977714042505789069e-03 4.144036668625210513e-05 5.908987767207104363e-03 8.249878513890255421e-03 1.415749160940955598e+00
6.622492796347301258e-03 9.872779334628945197e-05 8.627271272127062796e-03 6.731534196740640227e-03 7.484036259670097113e-01
7.666590410620953942e-03 1.874878542550242175e-05 1.667574291263168107e-03 5.587775498936545411e-03 5.047552500656506957e-01
7.591877485494280542e-03 9.609536772648076986e-05 5.998180523274118138e-03 9.601600916676871628e-03 5.795346402487421278e-01
2.069804608788438239e-03 1.494116228027933596e-05 4.851020005450572443e-03 5.054651893480925813e-03 1.457286452520918818e+00
3.466610981094229039e-03 5.437730176947618607e-05 2.873959444712995311e-03 9.609677663568868752e-03 7.646489669785520027e-01
7.705761248747913100e-03 7.396941208628238413e-05 7.212672117740626110e-03 8.030533032553107201e-03 7.051404774233860362e-01
6.001457262884095541e-03 8.827745808058002795e-05 7.927133238449063065e-04 9.100085985289967832e-04 6.895103436818708076e-01
1.893403143106294276e-03 5.418027684681114793e-05 3.629547283835514448e-03 9.549153597737041616e-03 5.088896566640443986e-01
6.260179494277582669e-03 9.827978649006377521e-05 4.967689760246554037e-03 7.922634694905115668e-03 8.179868069470757064e-01
9.253937090147891162e-03 2.285818217451640876e-05 2.385823050654862273e-03 5.344067675757347086e-04 6.188675459287682479e-01
9.663886106673395815e-03 2.112848317215185667e-05 4.186816001077694679e-03 5.968932756050105044e-03 8.851995176759023254e-01
9.515575209425241113e-03 3.894757940381484861e-05 9.741475264472129400e-03 2.106734819002017544e-03 5.894645975859380549e-01
4.637093147623771831e-03 6.570780020960303395e-05 5.716238630521739209e-03 5.206797693799056388e-03 1.219719937786190256e+00
2.298035606704881134e-03 8.634778934592234349e-05 1.073784220631551105e-04 2.104781995065708230e-03 1.071000879212350654e+00
9.879607963334618992e-03 9.814666598979806449e-05 8.406015849532259832e-03 1.675338422378133294e-03 5.317137993378721061e-01
7.265750257167543844e-03 9.053333760635719934e-05 7.657761450736546953e-03 8.634412506647886135e-03 1.219539982717183779e+00
2.734600694984276950e-03 3.713214736311393584e-05 3.504019324760876755e-03 5.442008474749670914e-03 9.765909119100536495e-01
3.473461638431673366e-04 6.541624087605023773e-05 6.997048417158330952e-03 7.546191402645243806e-04 1.098751488252113884e+00
2.863496721949602194e-03 1.440755409871447998e-05 6.768466903036902960e-03 1.249445116306330305e-03 1.138621822914549497e+00
6.795145051384038348e-03 9.757753251235486765e-05 7.662974274710012031e-03 7.266183570591245970e-03 1.025934504388709811e+00
7.909037810742173755e-03 7.506388814116610295e-05 8.349977289196255231e-03 3.544184048604999936e-03 5.250101105332177776e-01
3.778552679764079787e-03 1.911785658082600789e-05 6.556955085613028547e-03 9.825905048868557867e-03 9.886449833750401428e-01
7.920711406484391703e-03 8.120836806467660919e-05 6.813496856566375603e-03 6.367432999101130947e-03 8.243774744215657257e-01
5.990667546392693110e-03 8.748219106942462227e-06 4.405804624436564232e-03 8.834520035059877097e-03 8.692266376862413102e-01
7.098521421745080696e-03 3.448609515531917254e-05 5.589031434862307135e-03 7.700497500606854088e-04 8.268207860026413059e-01
7.897170761054306612e-03 7.569841424629374039e-05 8.859539436695816270e-03 1.478212741341951818e-03 1.051916325231585070e+00
6.718261790042959550e-03 6.827214114597640820e-06 5.052417833932252265e-03 8.825641524109613736e-03 1.286631807353034063e+00
3.591070309009384513e-03 8.105844097848413849e-05 7.843164037015947941e-04 7.854536196672255374e-03 1.254408361252625781e+00
9.470060721816893345e-03 1.519430347937406072e-05 4.418236684772325513e-03 8.169722644734438502e-03 6.367823717496644553e-01
7.083163028636485503e-03 1.814723072753089637e-05 3.308911364525470456e-03 1.507038049392533507e-03 1.370515429851921319e+00
9.156519089080944127e-03 4.153009088610773924e-05 1.540203271769855289e-03 4.745860430780760204e-03 8.974887026616102936e-01
4.965860856384150118e-03 9.102532734117066600e-05 5.015554210373431542e-03 6.564415216052924343e-03 5.457556993371162068e-01
9.258133087790401672e-03 4.218511374804907607e-05 4.292184928594040307e-03 7.445779367246259904e-03 5.050555130560899775e-01
2.790943100941520490e-03 8.432426308294209687e-05 4.999077505921710983e-03 6.710823072580596356e-03 1.432534230801060460e+00
6.081712440918308343e-03 5.659029824568011111e-05 6.879638256722484836e-03 7.669489580378495083e-03 8.287669519131501961e-01
7.376698390193751551e-03 8.418540811717717311e-05 6.008643541814231645e-03 3.829567920607393570e-03 1.182896998507360298e+00
1.065968755847928337e-03 1.430345641094723906e-05 3.480444996155909569e-03 1.816133067545181844e-03 8.178217465003426723e-01
8.289921155034378139e-03 9.578364110844652377e-05 7.468363442161481472e-03 7.017213899711009263e-03 8.923959243982220180e-01
7.654565009957511705e-03 4.427924926327243122e-05 7.269965364630336969e-03 9.261040103974261389e-03 7.172738875293480643e-01
2.396853264062863160e-03 1.792981227513513098e-05 8.151395296602434101e-03 8.279495160271566415e-03 7.456542907122127861e-01
6.554869929745522385e-03 1.584586244876303219e-05 1.928003586233799317e-03 3.658705281065413942e-03 8.254983698352330590e-01
4.255164142643468733e-03 4.950181666771859789e-05 9.510711766971002151e-03 3.617856960171507864e-03 6.672490535830776226e-01
2.716529470954986460e-03 2.357263447053685980e-05 3.742338796083881976e-03 4.440499232433590265e-03 1.080777486287463951e+00
8.112708779314184090e-03 9.216828972207963592e-05 8.667153369243722760e-03 8.264277963529130175e-03 5.957476282995252115e-01
6.778850957732869900e-03 4.364833839279237698e-05 8.269793003346979920e-03 1.666705308967599865e-04 5.694940186121225656e-01
7.693609647619467293e-03 6.464881451671798391e-05 9.861676298726891957e-03 9.302057080754391749e-03 1.106184856769930835e+00
7.599455550114400833e-03 6.330916120477043886e-05 1.497327263385875296e-03 9.708838408613980342e-03 5.329861540838216616e-01
3.348370738970930273e-03 5.910628290928542127e-05 4.914073889074994754e-03 8.658179737023125261e-04 5.457303309663473767e-01
9.416882913478769740e-03 2.272381026328073857e-05 2.354961306896382472e-03 2.449920049912821668e-03 5.897614995047667508e-01
1.844448725624415423e-03 6.099822608245515339e-05 3.173630128557153405e-03 8.710549299887678648e-03 6.478550458293678149e-01
6.052078250976169332e-03 1.035097373066645217e-05 8.135989978321727170e-03 4.138939474608326931e-03 6.147724716077348495e-01
9.596827503390793074e-03 2.089415195554681915e-05 6.187077658760063888e-03 5.869147512629719829e-03 9.440503308360013168e-01
6.540498136750539553e-04 9.247121270323473477e-05 5.066828398904320817e-03 6.901615474033988978e-03 1.177158654671924154e+00
6.415677872715300038e-03 1.461065706528874182e-05 7.080537356849775019e-03 4.804422734750304035e-03 1.062504820783971571e+00
8.318586570443119166e-03 1.235969637516024306e-06 7.408100801217181071e-03 7.416922100594002150e-03 6.994587231502723546e-01
5.175568506027418501e-04 5.320023421253196311e-05 3.274064058339871269e-03 9.999127783226882671e-03 8.570765780035410897e-01
3.663638046516737821e-03 2.004746112501091341e-05 8.766751329223158862e-03 5.262524520136579835e-03 8.425385714665476478e-01
1.981583914871228556e-03 7.674227931121475974e-05 5.745496965825838687e-03 5.732645742862741561e-03 8.890218056166455662e-01
9.470230638457772382e-03 6.756805091798236932e-05 3.281246592288729596e-03 6.067385183906994460e-03 9.224169559145087849e-01
8.144632085820479803e-03 1.331828213053291989e-06 9.461925910398898132e-03 9.727773459741373765e-03 1.093037310062674017e+00
6.298168359460245246e-03 8.098963998351426280e-06 7.889804809970188404e-03 6.859901356446589105e-03 1.434614947704718091e+00
2.768798889462240238e-03 9.299358124788209632e-05 6.097363778095286728e-03 7.994168765376317293e-03 1.331777259039035322e+00
2.245671256689008889e-03 6.890627270135034593e-05 9.073588578897194556e-03 9.202274902211293392e-03 5.582751599376857277e-01
8.996832535912529377e-03 5.642579983295850041e-05 2.169684986294703310e-03 2.286741541397771136e-04 8.345931366921449657e-01
9.949088842885679684e-03 8.597645424831938405e-05 1.273290260287143457e-03 1.098917955590770178e-03 1.224490329692924373e+00
3.398566206482512078e-03 2.236492453821287190e-05 9.361516262138184705e-03 6.221773478221773700e-03 5.242164337603071322e-01
9.599581134650966852e-03 1.085832944461916452e-05 9.417786336894436866e-03 5.974519251142486331e-03 7.057789858889528256e-01
5.022566144600830451e-04 2.371803269339276798e-05 4.539770996941559951e-03 7.298717627582570686e-03 1.227945303221428475e+00
4.953922956990335427e-03 2.491712556364904273e-05 5.888694682169833515e-03 7.457677543010743371e-03 1.022973527076915801e+00
5.185916237394190727e-03 9.976803642744248087e-05 3.588786445190831741e-03 7.118364341463380429e-03 7.102208797502627124e-01
1.564166491231266899e-03 1.997868385938961889e-05 2.252744695820842451e-03 3.387024946273747058e-03 6.683754541960099660e-01
6.409860149786271791e-03 8.905462142645288975e-05 4.109254779518113805e-03 6.372598504147976989e-03 1.012276674757460526e+00
8.645105075016638885e-03 8.433838635021537449e-05 1.237022662876404756e-03 1.743053100508344536e-03 8.230269540685101193e-01
9.495768442973442566e-03 5.253514686241773240e-05 9.830691489185885285e-03 7.807591336540234926e-03 1.356932103874397111e+00
6.804784184927898869e-03 2.067365164613086160e-05 8.885166871048188987e-04 5.147541599448740048e-03 9.528257165364542036e-01
2.900573094805044931e-03 4.188997166577957993e-05 6.592848504979621597e-03 3.344479739312229520e-03 5.149915706178772590e-01
5.405191880406026890e-03 1.658617554389755891e-06 6.298687912569434812e-03 9.748256054328433094e-04 5.949472341654528096e-01
9.718811238019995150e-03 1.254375324669527269e-05 5.355415462172818768e-03 6.410325069062828077e-03 1.367045179829934121e+00
7.974749399694433527e-03 4.565916195668675093e-06 9.585511523626660813e-03 6.762691735819764856e-03 8.389903930273531207e-01
1.275854875216062478e-03 6.814300015756447385e-05 7.384883843872680140e-03 5.879983931109594025e-03 1.277451350270155883e+00
7.790906819850339747e-03 6.828458175898539852e-05 2.325523681643664603e-03 1.572586460392704378e-03 1.224906616906600298e+00
5.712825895178973851e-04 2.874120371839274582e-05 2.371990507711483568e-03 2.836740518407336077e-03 6.653273988046870535e-01
9.550110710576908621e-03 5.334138055932313211e-05 6.788016194997244929e-03 4.461781716951151826e-03 7.016372694312070779e-01
6.789512471887833647e-03 1.483487739848744756e-05 9.991151705910833458e-03 8.165391576252683734e-03 5.599754631185737130e-01
7.435237382978131769e-03 2.299012714635418378e-05 4.412450509612069610e-03 8.356328835880041939e-04 7.955176456505533844e-01
1.690004240153352441e-03 7.566126373071193083e-05 7.160854547465458735e-03 5.899233097668214916e-03 9.812976684837912966e-01
2.260617457336407815e-03 9.952396018377657975e-05 3.376927614643955577e-04 6.727902108178989218e-03 8.896034337759466393e-01
4.114993531632119353e-03 3.922746010095806772e-05 2.361063622329097160e-03 8.443357588391075738e-03 9.157119717783904767e-01
7.553113398219815817e-03 7.827745991539996316e-05 3.991618243101938482e-03 2.788143159658398353e-03 9.363309384185993789e-01
5.542148127319164973e-03 4.582822175979087137e-05 6.461989342455788134e-03 9.747266300837916300e-03 1.260940880955063736e+00
7.425254180358730610e-03 8.664220330427871409e-05 6.873346117701798624e-03 4.109742319793711907e-03 7.843410661905172443e-01
8.583641822807791880e-03 9.716848551424622695e-05 9.434432458869620661e-03 6.428931490883749156e-03 1.478873903111941557e+00
7.488504217555412915e-03 8.286519840646596662e-05 7.056125613678871505e-03 1.061833070568855755e-03 1.405602139855866684e+00
8.258136069896801143e-03 2.545871827355880075e-05 1.263936559897050607e-03 7.624590407729275356e-03 8.367408671658770336e-01
3.836079405184797658e-03 2.741303193387694301e-05 2.038647152070440643e-03 5.291495219543963964e-03 1.249586046004226070e+00
4.616113814178678283e-03 3.258435597063788638e-05 8.931594482669717727e-03 9.534645467438471189e-03 1.389409795291144167e+00
6.445238244635770677e-03 3.861189130455254352e-05 6.752784893474004374e-03 5.872333125615475033e-03 1.294485817827810914e+00
9.339637528538790451e-03 5.921876062347394246e-05 6.610677618415695955e-03 7.529041295105767286e-03 8.305433790503733427e-01
3.561212797163732392e-03 5.155683492307601494e-05 4.452431597520170245e-03 7.479408387466297652e-03 7.384351271824547425e-01
2.543227713824331142e-03 2.746295485251786368e-05 6.334192357170105765e-03 8.892868800616795036e-03 8.345677492660437125e-01
1.163321887485872048e-03 1.058086401012176807e-05 5.293063821867446256e-03 1.655538771129109804e-03 1.106201334523990276e+00
3.133821671954903788e-03 8.167615232606808195e-05 6.044431241774133115e-03 4.831201161558874163e-03 1.044079541401939704e+00
1.122370921810337185e-03 8.744453202684141727e-05 4.589061887700245090e-03 1.441957546536058819e-03 1.180592109196441530e+00
7.779439348756193168e-04 9.975634981030478520e-05 6.886146243299209879e-03 6.915792223433823126e-03 1.268430899598941952e+00
5.574154651198539971e-03 2.913380134771326735e-05 8.806429153159578069e-03 1.845187355148456302e-03 8.252099971495366892e-01
7.529049052920847723e-03 5.421133186819674168e-05 1.466970645367316394e-03 9.406983316123850025e-03 1.291944653972420642e+00
1.947880296573832474e-03 7.740529462246411565e-05 2.264896670244756580e-03 9.953007550759241859e-03 1.119895357831808491e+00
9.876702198636870197e-03 3.757696131987451614e-06 6.978323618179058108e-03 1.262439748982743630e-04 6.074104588525807147e-01
5.439630856869707119e-03 4.232702603260024587e-05 3.068018271094002328e-03 6.637446868355222768e-03 8.629962028530150375e-01
2.544389244527919380e-03 4.233703206657338855e-06 2.131516158718067735e-03 9.518349528248150684e-03 8.700061029315594441e-01
5.747572552517844248e-03 3.519251194464596838e-05 5.050481611771793708e-03 2.084082409629462850e-03 1.123048147959183840e+00
8.240927052717138268e-03 9.736929441554821097e-05 4.475740602891872463e-03 9.766786235468404714e-03 9.223591786019322836e-01
9.261982378124374027e-03 6.850827908311527589e-05 3.377082561121071049e-03 3.973468321536464086e-03 1.193591515220809196e+00
3.986033981073815874e-03 8.747650214626731687e-05 6.203032266582772167e-03 6.385951562483014113e-03 1.161345217367734328e+00
4.549300029800941274e-03 4.962054397753641930e-05 7.776317123675911998e-03 5.097694028322418032e-03 1.488342487818411497e+00
8.282291802552253389e-04 8.495990498117147387e-05 8.724025358827850948e-03 7.269966513928230803e-03 7.433132588193459567e-01
2.487200456243131991e-03 9.923835790192313944e-06 2.074715059595431867e-03 2.053897158676260774e-03 6.156305880306376377e-01
5.174099898315785186e-03 2.988385301831281003e-05 5.582754447323272709e-03 2.980849284846859033e-03 1.429078056702262955e+00
1.069761722945031550e-03 8.471824594921816635e-06 8.529551220957297397e-03 6.252050575653017757e-03 1.020204579584009341e+00
3.577047435344673154e-04 3.787301003504990702e-05 2.827227151126293202e-03 7.653359235017513250e-04 1.220802069496535136e+00
2.976743693167466578e-03 1.615352224824388094e-06 7.279056560210508085e-03 9.688128288357822707e-03 1.296119287321941371e+00
3.395141819726435993e-03 5.908589728101754053e-05 5.442073691061077682e-03 8.511190979905190052e-03 8.099217818275125103e-01
9.892215922603694173e-03 6.723766182652823962e-05 7.796000555741964579e-03 7.530789525159680038e-03 1.027910288873185696e+00
8.108499185594376588e-03 7.472425410123091291e-05 7.765177617388238467e-03 4.942585982700882681e-03 1.225463353770033681e+00
5.978896058234615951e-03 7.319739611498113179e-05 3.145765819359811789e-03 4.592518011259672309e-03 5.851870693230060150e-01
1.226334742161223901e-03 7.874089391030192190e-05 2.969551505614149468e-03 9.700669769311625126e-03 1.067521365061374183e+00
5.250281477186475969e-03 4.143004850027413790e-05 5.551862997731698765e-03 6.508692198865997404e-03 1.034091924896303194e+00
1.731495429724505758e-03 3.664272288107321007e-05 9.008078097919112581e-04 6.012079815071331643e-03 5.825539947966328347e-01
8.348119186403853489e-03 2.956891914387251976e-05 6.193956569596283795e-03 6.855425900121751501e-03 1.156660769187459525e+00
5.063041245880175491e-03 8.705179132708822456e-05 2.709836758452581745e-03 8.851689200523582806e-04 1.114753584000819586e+00
3.981094604677973617e-03 1.939287883140040713e-05 9.767086974510393732e-03 4.399510069765400085e-04 1.133882982359893266e+00
2.674848883318874278e-03 6.855997397789981578e-05 3.655174209627136579e-03 2.121233753460397952e-03 1.001141270143622641e+00
2.234977957295460754e-03 1.806095392351425254e-05 5.457994303654823375e-03 5.510857398493059812e-03 9.550141652783247226e-01
8.624824868631140659e-03 4.684765233162799909e-05 5.854702429662848526e-03 4.977677234217434306e-03 1.355483629313467997e+00
8.251229560593532214e-03 5.979781212482443816e-05 8.620823510441549169e-04 6.657969273884304685e-03 7.839769412278905225e-01
8.887850047284871421e-04 3.804857603215939435e-06 1.785681397156949806e-03 1.064838224978031456e-03 1.349690461092026617e+00
4.250096562201364538e-03 3.790752449207683301e-05 3.235649162320747285e-03 1.465319731475772831e-03 1.051238282256356626e+00
1.199037307452238167e-03 7.411250016461653578e-05 3.685426100985750037e-03 8.407105516910196724e-03 1.114429201090065158e+00
7.754481468751640502e-03 2.730745150495206261e-05 2.571823682801274821e-04 3.147903424890676968e-03 8.925479590621910875e-01
8.262837515165731561e-03 7.364939923532105750e-05 4.369093951628029091e-03 2.284529181440422135e-03 1.065591928511711250e+00
9.460800038435353970e-03 9.788505597668457989e-05 7.437578490553299615e-03 9.148934583621102026e-03 6.690779400584999648e-01
8.815088725984623549e-03 7.427504805581443053e-05 4.760480116733042596e-03 6.495364397263913604e-03 1.083888865838088300e+00
4.862541950346200778e-03 4.481357745647060665e-06 1.048039603709433314e-03 6.120155530933319397e-03 1.203844565175576253e+00
9.513340159120871331e-03 5.244366542492342749e-05 3.561726614660547154e-03 1.583001411565450453e-03 8.804886563841273217e-01
4.599389620232787607e-03 4.612810045632309276e-05 4.367176390218246128e-03 9.912567767636035199e-03 1.121800263312057400e+00
3.448908623491992072e-03 9.288388282556137791e-05 4.574782677264216391e-03 5.728743749494185147e-03 8.694234974884774703e-01
7.761414628445505171e-03 5.576191199911715283e-05 7.284111027212137289e-03 2.822743922456210763e-04 6.670453607734690982e-01
2.865327486465814658e-03 2.436791891099527839e-05 8.996811900450636321e-03 4.715051021663966245e-03 1.456144621210807344e+00
3.751371528622194067e-03 8.887719729981949054e-05 8.220390030128719994e-03 7.824390926411035202e-03 6.815584865877853948e-01
7.574335577180861881e-03 5.574225750733097223e-05 3.681596201254446030e-04 6.431746601178183961e-03 1.029751109229755102e+00
6.738122885143338868e-03 5.747350422492269632e-05 5.354477934466122385e-03 3.376741582212091416e-03 1.228316167807406822e+00
9.216397079235308723e-03 5.725704738736851529e-05 1.015588850333305282e-03 7.336546034522748588e-03 8.111197716689337867e-01
8.595777794318814474e-03 7.322306820883084974e-05 7.045739328582755270e-03 7.047369938463963167e-03 1.058734147897886446e+00
9.911511493183481486e-03 5.307550895885311971e-05 4.476976708735009615e-03 4.708435779676568497e-03 7.222281325419750431e-01
2.584211234818316154e-03 8.804912419197459918e-05 3.531994519413403887e-03 2.404667172687689324e-03 8.423559358560716026e-01
5.178388427685460963e-04 7.434460667388965104e-05 7.752250033157853659e-03 5.603091604212256764e-03 6.774371221546201527e-01
5.560886610437755159e-03 3.253072634388315344e-05 9.638993467597002998e-03 1.199638394899213640e-03 9.835963518216355173e-01
8.863724342273129886e-03 6.169413382854912272e-05 1.635602210105354662e-03 8.401353703015396407e-04 8.976448435738227927e-01
9.469970689905887057e-03 5.130041989704089963e-06 4.905073014483584716e-03 3.016417651614216114e-03 1.057401313677420518e+00
1.854901128268957359e-04 1.986582802958838757e-05 5.695498775198803813e-03 3.094724799635152016e-03 7.528227856592727418e-01
1.877126787817815336e-03 8.380251985786269853e-05 9.168784817893979242e-03 7.123621510112857456e-03 1.442866612849115215e+00
