# κ κ_c ℽ g ΔE
3.260791093845577873e-04 3.206010934809853653e-05 5.192063468942341789e-03 1.195288274454384819e-02 1.841295867463176084e+00
1.218661125239752061e-04 2.430548815965142295e-05 5.665873692058526895e-03 1.156419764244397824e-02 2.255628129924893255e+00
4.639925318957258539e-04 3.200999327301641952e-05 6.499382006385547202e-03 1.290377515049997634e-02 1.858775249324153833e+00
5.335455822404659796e-04 7.160324339072750646e-05 5.659888212104322025e-03 1.390953496505806936e-02 1.900870347602180210e+00
7.961970644283197828e-04 6.972528371796151943e-05 7.672044838445725434e-03 1.205925733512359585e-02 2.352075080313575484e+00
6.566236535781302605e-04 8.274143399349191382e-05 5.007639408986542910e-03 1.265340472974704235e-02 2.054695305049202059e+00
2.161252902819350537e-04 4.451655842667320796e-05 7.984756910730316654e-03 1.151412718253946692e-02 2.356629804670836048e+00
1.471061419858487348e-04 1.298957417164867447e-05 6.688750200672687919e-03 1.345052350669491935e-02 2.175953791606022758e+00
9.428790830881500582e-04 8.828226567503824965e-05 7.696856468334086973e-03 1.284739834591770540e-02 1.825895780662619705e+00
8.252552632662878921e-04 3.205007900242276753e-05 7.460254653839313785e-03 1.289660910126162741e-02 2.211495750749836287e+00
3.517841514352220604e-04 1.980911664681540922e-05 7.304413857755789191e-03 1.297873501199541674e-02 2.208021759598247868e+00
8.926406383026158327e-04 5.007051693143920942e-05 7.098350042265126093e-03 1.019455056495785841e-02 2.123471658705718301e+00
9.360144594873534259e-04 4.130087176729960505e-05 7.322016977380193040e-03 1.475655721528097708e-02 2.310637766235031254e+00
1.462035116409501434e-04 4.117666214688024733e-05 5.543755895731868923e-03 1.181534571286242501e-02 2.089121515688419528e+00
4.590251100865399853e-04 2.368985629387610706e-05 6.181009051787012508e-03 1.401794651365052130e-02 2.214663376755082069e+00
2.841428873677230072e-04 3.753748044275519695e-05 7.656455729858626172e-03 1.141191380088647442e-02 1.934824731923259433e+00
5.041049280364006671e-04 4.569150282958999099e-05 6.945588145825767196e-03 1.420680143998819325e-02 2.276340323622880746e+00
1.504018537203405815e-04 2.684830118865253444e-05 6.440513446756260599e-03 1.421984942697505395e-02 2.305256463543160272e+00
9.442740554673433300e-04 1.316229442799802458e-05 6.195815214156357928e-03 1.344084461929369485e-02 2.301611394130933519e+00
6.048625831736911514e-04 9.277083557993722667e-05 5.078433696910654438e-03 1.047169750745976201e-02 2.025010996621806392e+00
4.241650727443324240e-04 2.603281667853835779e-05 6.574458203706233343e-03 1.040570352193025648e-02 2.163385907163082766e+00
8.869940271923774716e-04 2.683592792343180106e-05 5.247095167540004670e-03 1.227175598156439625e-02 1.851716738167882292e+00
2.284878632691894596e-04 5.342966874284611279e-05 7.651853373410203926e-03 1.063352284915423766e-02 2.232883049157545763e+00
6.419049325893204372e-04 3.279998443325742090e-05 6.155112000288440188e-03 1.292672983298212216e-02 1.835345642600485494e+00
5.056417714777620238e-04 9.457956602527464176e-05 6.565362884324889292e-03 1.323607208947640522e-02 1.995606842982541096e+00
3.853683551668748877e-04 1.501856148180234435e-05 7.133901559527996636e-03 1.390086566835517859e-02 2.044841839634643943e+00
1.456179764463971121e-04 1.447214886103683916e-05 6.873512255479593235e-03 1.474144517065935009e-02 2.161428671814582092e+00
6.100558654255318824e-04 2.501585357983673972e-05 7.698394547739109174e-03 1.218199399259354936e-02 2.084532101843199925e+00
8.239969479226572687e-04 4.192673443857038287e-05 7.013518688734185838e-03 1.422163983173672930e-02 2.385461546921714415e+00
4.559285548970198562e-04 3.486206909052855853e-05 5.383324581486935954e-03 1.180372635490424885e-02 1.940156953073822521e+00
9.690649197735995727e-04 3.670712281768040262e-05 6.119851670305368439e-03 1.334383148252472027e-02 2.174123769922347016e+00
6.206273031458961953e-04 7.670064161645693938e-05 5.086620117847578081e-03 1.450966131361604294e-02 2.297845729944987259e+00
7.863190883873928411e-04 1.033395149746389390e-05 7.914022099422796108e-03 1.094340046019024251e-02 1.961819397322876579e+00
8.083268021801321606e-04 3.931104833246995399e-05 6.043679760286966782e-03 1.129205367372514493e-02 2.268712002906969172e+00
9.610786339902227093e-04 4.176937419913492086e-05 7.145014746979045338e-03 1.226886628004883809e-02 2.357290408317239461e+00
8.564415692010938054e-04 1.890313752673515290e-05 7.609732294686266836e-03 1.316443703041264221e-02 1.989354768828044184e+00
5.008054963578631230e-04 8.988795219750770639e-05 7.452418642203037860e-03 1.165417499834143361e-02 1.872411492295379398e+00
4.240617448500768986e-04 3.818760987527435865e-05 5.750390075658961056e-03 1.050086324574858385e-02 2.322589630564729113e+00
8.905400529081370677e-04 2.764001046032453463e-05 7.883413031407613195e-03 1.206312271284253404e-02 2.239184556978333962e+00
3.775622514746642950e-04 3.614846745875330611e-05 7.383297447410672350e-03 1.181091089408469602e-02 2.011510940023700567e+00
9.313769171860764723e-04 4.508395617399438109e-05 5.792760306710975290e-03 1.003074985451388353e-02 1.909734299995901941e+00
8.131475760268880391e-04 1.453233256704592597e-05 6.723510757872634691e-03 1.183636245136514102e-02 2.034081067323352698e+00
3.351049360976470653e-04 9.290035708178973669e-05 5.072160131050475196e-03 1.205666745806691260e-02 2.223075307518464161e+00
4.943718992037395314e-04 7.184477262288872085e-05 6.659668680537135857e-03 1.361545314154165298e-02 2.211531201646153910e+00
1.846528388304769148e-04 9.537865496520588451e-05 5.515579638780068392e-03 1.224750044909111990e-02 2.061298203266229923e+00
4.597479439149059692e-04 1.161032970801497662e-05 7.545887324845925587e-03 1.016302150385142017e-02 2.323785657216427047e+00
1.637571222393784478e-04 5.523972295759789855e-05 7.970278518341372340e-03 1.032074212274011749e-02 2.063808689416608999e+00
2.134153684364804371e-04 9.887956718646981487e-05 5.560284598554908302e-03 1.338666911194967904e-02 2.002502699321179858e+00
7.992899567265791556e-04 8.398102795262627840e-05 6.107848822101928123e-03 1.184566210651847445e-02 2.116719646907734287e+00
1.996669380693807277e-04 9.173865991553871305e-05 7.386821578625181635e-03 1.168965458280103557e-02 1.940651737697785872e+00
5.625884187737815361e-04 6.577479437923452229e-05 5.704317012644005182e-03 1.443392738665787503e-02 2.234891742846536467e+00
3.538443276699474588e-04 3.448818376942272649e-05 7.116802440077318534e-03 1.290200310311981000e-02 1.971412456544127556e+00
5.925305770811091022e-04 2.979601313092064416e-05 5.851118032309675539e-03 1.090485024333327259e-02 2.252191428264194606e+00
5.111475643212642960e-04 6.792146802239700388e-05 7.402367692868968771e-03 1.203473652113459282e-02 2.091795287361288835e+00
1.373559230466716240e-04 1.457194707579249161e-05 5.903592286463012206e-03 1.116179075703105719e-02 2.300049423884725108e+00
4.130976058309897780e-04 8.289235652321897936e-05 7.691443055893107048e-03 1.147947684598974068e-02 2.147364285557308516e+00
1.114312707988707787e-04 5.444832821575501433e-05 7.188796410132984767e-03 1.210336845466946504e-02 2.217785615334062932e+00
6.053049137708406543e-04 9.258513529898170326e-05 6.056058461870275980e-03 1.232486955411647191e-02 2.249812739559432284e+00
8.062283705968058267e-04 9.264313032337428511e-05 5.868632111357156497e-03 1.313826719715508254e-02 1.948365263179725471e+00
5.258093640924940216e-04 8.290003051036583595e-05 5.468232871460892118e-03 1.034018119230126383e-02 1.825515287191269431e+00
6.799558361530613857e-04 2.246935003246350868e-05 6.644104111534990080e-03 1.459726380729087572e-02 1.815457345159430691e+00
8.863161112216468582e-04 5.732567998103315455e-05 6.610584792234206267e-03 1.123968498210504638e-02 2.033848805786841574e+00
7.746110194036446260e-04 5.925799891608467436e-05 7.647996668095049556e-03 1.018898793881733295e-02 1.819717950723507061e+00
6.471572559342431835e-04 6.043794088261357814e-05 7.033041061188446096e-03 1.430394700100528355e-02 1.978910427757032187e+00
4.307485644574059495e-04 3.111671132668604879e-05 6.620634253596165142e-03 1.048744713653216795e-02 2.016529458191403279e+00
9.146986671753888588e-04 7.666471414856084062e-05 6.294492878896503808e-03 1.153022970706082777e-02 1.864961638921486919e+00
2.737330763791716672e-04 1.770190564692342708e-05 6.078511600665398480e-03 1.227610985886366107e-02 2.076382097927598203e+00
3.961266521146654981e-04 3.289566475413715563e-05 7.174883136742533918e-03 1.416105517476427822e-02 1.868916283467191075e+00
9.408185966610335725e-04 9.627426086326693478e-05 5.883505186409630598e-03 1.271310413870506938e-02 2.119885173538841538e+00
8.493733620582769690e-04 7.423430987373197431e-05 7.976409051727424704e-03 1.242704848835002492e-02 2.150015795628512638e+00
5.173627866951660938e-04 5.081763089197637468e-05 6.216945390005010688e-03 1.349398814668924772e-02 2.062085434853505372e+00
5.681680887275676909e-04 4.630837244193034859e-05 5.473307663050699587e-03 1.044356659201691601e-02 2.319097803109268607e+00
8.407437193032496914e-04 5.833221032447078098e-05 6.280032606513657502e-03 1.359287356206263439e-02 1.910378852929965010e+00
3.105566685365658140e-04 2.219013670848101827e-05 5.483178145556592831e-03 1.351908925450388821e-02 1.928243429577931822e+00
7.630362213550305819e-04 3.425264043628560448e-05 7.860799121600928890e-03 1.375739533020845819e-02 2.084899891106845260e+00
5.642727693169664622e-04 2.129261301974940898e-05 7.927435739983109547e-03 1.226640730177387846e-02 2.336350126202169974e+00
3.092587814200025158e-04 2.860638248524123003e-05 6.208374419730426641e-03 1.241300572611030509e-02 1.908285115913687102e+00
5.941217423641382330e-04 2.622445646274383559e-05 7.626555643122225753e-03 1.375512547599722774e-02 2.004284693458963762e+00
2.247346188226022985e-04 2.723662190543059045e-05 6.172753561874550800e-03 1.168920263340920626e-02 1.909282407614242949e+00
9.841193297201228287e-04 8.675473106737895980e-05 5.981602118348404787e-03 1.377272714392294671e-02 2.040799848279659656e+00
1.517201959813477589e-04 7.217130011439105888e-05 7.718053702499357190e-03 1.469246854049912829e-02 1.975816132525390234e+00
9.793293451940221581e-04 1.529451264156722690e-05 5.889260629305033759e-03 1.285218887114708206e-02 2.173162479234218569e+00
9.795106679265975537e-04 9.962414463195931591e-05 6.459866415168189629e-03 1.017251032813418568e-02 2.012405070856664757e+00
3.127385017263258093e-04 4.489724201873169579e-05 7.351079789291257299e-03 1.006544514799293313e-02 1.981901930544532897e+00
5.900294079646535399e-04 5.736254583025331421e-05 5.935067112391151541e-03 1.393515400067030577e-02 2.135678119178079370e+00
5.089959391339938122e-04 7.705789593601202966e-05 5.604374148239122007e-03 1.226750708639308407e-02 2.036721400654570413e+00
1.158239310988535685e-04 9.816564681914775523e-05 7.073528611253435822e-03 1.346903076650577021e-02 2.180772317650103709e+00
3.436397394719990631e-04 2.530812262158303543e-05 7.040827317450351966e-03 1.026637538346516360e-02 1.803957921309078838e+00
1.161137272966664320e-04 6.218143892551731720e-05 6.742539350270094697e-03 1.461868295027180312e-02 2.318388088986848672e+00
4.363852785255480744e-04 6.935068401486139923e-05 6.590499982328333790e-03 1.076831883281735049e-02 2.220283829265842890e+00
2.227202740840415773e-04 2.615216940319960094e-05 6.746510933826393649e-03 1.459946074660010626e-02 2.010649514126397808e+00
1.887007853109989885e-04 3.005913411312727208e-05 6.087221722412101792e-03 1.183594455415702337e-02 2.000262679818775258e+00
2.720021723697339127e-04 5.889318226161921542e-05 5.705453177590964590e-03 1.458879422629721576e-02 2.354001160450377217e+00
9.064632436561421763e-04 1.367580620366021745e-05 7.597886460775903419e-03 1.168526409810065683e-02 1.971446853081658013e+00
7.312321483048498001e-04 9.298302451368360482e-05 7.538871482686577280e-03 1.281815849162565475e-02 1.989669687550921662e+00
7.706213435440079996e-04 1.794787816012780214e-05 7.962677191708376206e-03 1.487438800527970950e-02 1.804990381112975273e+00
9.467175240773216018e-04 8.098062377228045134e-05 5.324411818290538008e-03 1.479368103143720303e-02 1.919287794116769197e+00
6.497287924482858350e-04 5.193988465038366074e-05 5.572832177951040841e-03 1.152769847440581093e-02 2.136428848311399786e+00
7.425550236234436906e-04 2.702903952638927043e-05 7.298329384555364216e-03 1.295820866611578637e-02 2.144208098133778329e+00
9.663975001511797194e-04 8.350520247485894898e-05 5.318396391955623748e-03 1.082169856466578053e-02 2.381925800201046162e+00
5.591831416516477573e-04 1.342184109595551380e-05 7.777687307981930032e-03 1.051586730832720917e-02 2.129583089618151348e+00
3.010026143328530641e-04 5.067794317269896150e-05 6.391351303983318528e-03 1.416898628142989128e-02 1.941281867319170740e+00
3.140258710555016565e-04 3.700162744098383337e-05 5.251545821169062260e-03 1.087075612011155490e-02 2.146333678668405742e+00
8.543440708610347501e-04 9.576801307360875975e-05 6.637038978975402098e-03 1.256042499227825147e-02 2.343115619671238825e+00
5.276219508632457077e-04 7.117712161167209404e-05 6.541430785462840590e-03 1.415143173537745415e-02 2.335130126413431650e+00
1.554992206733642624e-04 3.344159380570576522e-05 6.359234344585043726e-03 1.062267488054853028e-02 1.901815901098985684e+00
2.711062263362678864e-04 9.579981764343266468e-05 6.143067004571650669e-03 1.099475423577726992e-02 2.109832288265149014e+00
9.323107763097397954e-04 9.294422547861925198e-05 7.545263600600562309e-03 1.421062183074429247e-02 2.397520503372517542e+00
3.788889083640731639e-04 7.338253628495541836e-05 6.141407424625624362e-03 1.286026630656761024e-02 2.348009308739200218e+00
1.924327412280122133e-04 7.450908797818802244e-05 7.531366826244384818e-03 1.093566675373813975e-02 1.824919763581988263e+00
1.087723019844761435e-04 7.729550818394247515e-05 6.719874547407434298e-03 1.363769474373789474e-02 2.232279099652026311e+00
8.328654305739135620e-04 7.402535309900520465e-05 7.225293889203713953e-03 1.152559256516356122e-02 1.825250802876907663e+00
2.549977986927512842e-04 2.108401187390961793e-05 5.634434198992582625e-03 1.277338191387213107e-02 1.913127019352896863e+00
4.830444030949660079e-04 9.625266523395970063e-05 7.366584632897256110e-03 1.461265263964134364e-02 2.166001894236112779e+00
1.850819511931290078e-04 3.500033248765802848e-05 7.341148942128492005e-03 1.327613967944851064e-02 2.038382401049781301e+00
9.576955168165014309e-04 5.000479985271866267e-05 6.929198085965297509e-03 1.030565116254225123e-02 2.290231144679554465e+00
9.737737933562572515e-04 4.700202361519960050e-05 6.090957257701373403e-03 1.365644107905898685e-02 2.083656419402871940e+00
8.844815591630724025e-04 8.026363521484995874e-05 7.294030549019884201e-03 1.390089605503456831e-02 2.356346182854991866e+00
9.468037829877233450e-04 7.946383525241136505e-05 5.241725692269743296e-03 1.058950274694079978e-02 2.316661597207068102e+00
8.999896975647600971e-04 2.799874907924454091e-05 6.451850256988008424e-03 1.251699394726026732e-02 2.216801431036770964e+00
5.998281989359363587e-04 8.166121426308380017e-05 7.809932411685297296e-03 1.203641628725544803e-02 2.089198683152043934e+00
8.400065015301016492e-04 3.137621278954855387e-05 7.885089208862990778e-03 1.499145221900015541e-02 1.956173427069509474e+00
9.202962660968610435e-04 8.674899440426866223e-05 7.372921797577204964e-03 1.218567767886363264e-02 1.868563910310879539e+00
7.411283874106125652e-04 3.234273138977957417e-05 5.899928587529692028e-03 1.006525833932976448e-02 2.010763209878779989e+00
4.683065830788615456e-04 5.225059795558477572e-05 5.741542265800328448e-03 1.430218071926771424e-02 2.373573169623818480e+00
5.483651035464450580e-04 6.629126058919595273e-05 6.031199252733140947e-03 1.103621078368700360e-02 2.239241935339051803e+00
4.078333810154635610e-04 2.541529104412819644e-05 7.380673822341103987e-03 1.106227113011627392e-02 2.379037571676541951e+00
4.571290689791486939e-04 9.836552229056431083e-05 6.471743204537725586e-03 1.449734693332518573e-02 1.898304017982500591e+00
5.167932247906472341e-04 9.604950013176666366e-05 5.841310917271709709e-03 1.160470000525487197e-02 1.842125030721266876e+00
9.435381241559775501e-04 6.002275198269914813e-05 5.055698982732355524e-03 1.033951554987369570e-02 2.094437953442559230e+00
5.492157072894259537e-04 5.701851639244777278e-05 6.291717211951319833e-03 1.030470595967893435e-02 1.918530495909337441e+00
2.557621497765059579e-04 7.446299833751902398e-05 6.013448839004538818e-03 1.279019953611061459e-02 2.246374749709543206e+00
9.703637021050952197e-04 6.308233360756159596e-05 5.462240726365365576e-03 1.367998520312202135e-02 2.324966048209397229e+00
2.938189985946181265e-04 8.798393243262198689e-05 5.024804128669536733e-03 1.377141907773470411e-02 2.110271176423563322e+00
8.515872152089769449e-04 1.235197768917598414e-05 6.578513181359529199e-03 1.270947288108083273e-02 1.823351739262128790e+00
5.298272026536409059e-04 6.899688002702347690e-05 6.787487235354661141e-03 1.430991283365335917e-02 1.997797249972421696e+00
6.666274275976394109e-04 9.122121969462031069e-05 7.810600142772697319e-03 1.375043283569507037e-02 2.036597573940406747e+00
1.743158238520652091e-04 1.530375287659646669e-05 7.737005299200008443e-03 1.138230282297650157e-02 1.891871053160159910e+00
3.856897187364547244e-04 2.193322599512680240e-05 5.477573912090720129e-03 1.290523834267238816e-02 1.966409290668388765e+00
2.274420321063085602e-04 8.454147835060591386e-05 7.379819802400176820e-03 1.325362421065108195e-02 1.969105509870048953e+00
2.879358252203536531e-04 5.077651400963513099e-05 6.303589409992208653e-03 1.398039725440570341e-02 2.127574216269714213e+00
7.704226877249930466e-04 3.411432544421310166e-05 6.216719499381460554e-03 1.141346080310367411e-02 1.965274370318367492e+00
8.815251672332155303e-04 2.761480674524029020e-05 5.398633309747654513e-03 1.070615330788329475e-02 1.991021542699354274e+00
6.129117869958305379e-04 7.561624636723015375e-05 5.620551554992358166e-03 1.281866048063467871e-02 2.236150729979678342e+00
4.984425539187550304e-04 8.544340428190191623e-05 5.661179590285827720e-03 1.234834728175910126e-02 2.197680779756843172e+00
5.096686210301214388e-04 6.226655797771779837e-05 7.806060608373877399e-03 1.113864524347476376e-02 2.243285267583893905e+00
1.017902487920931685e-04 6.622669531792984622e-05 7.774731844686561151e-03 1.456929108519935609e-02 1.924235257534854693e+00
9.066931037228036488e-04 9.510079295552656571e-05 6.989699704851863767e-03 1.221409572420624652e-02 1.954836309847552744e+00
7.369596677959213468e-04 1.369146668857830368e-05 7.059686704089768172e-03 1.162676070004875842e-02 1.996832433440324017e+00
1.557729309432176815e-04 2.526822033933339719e-05 7.176618132288174398e-03 1.384229043107251637e-02 1.877920922250564617e+00
1.958553908749853609e-04 2.181595170538986348e-05 6.244147933016879273e-03 1.435423836170367229e-02 2.273692982481848812e+00
5.896783684665135410e-04 4.448493102817195979e-05 6.348206420373959935e-03 1.306249078676729493e-02 2.085396068671713010e+00
4.607062013252587814e-04 6.673873957637840751e-05 6.132864755844016739e-03 1.386019687596617631e-02 2.180380168710622790e+00
7.250235846009391505e-04 8.494690167899696641e-05 7.382454983296683759e-03 1.300481651044380245e-02 2.261348933097695024e+00
6.274846177017411953e-04 1.594851223228030117e-05 7.655322773778297507e-03 1.427507622932615815e-02 1.900504294709185249e+00
8.792258784665724601e-04 1.910853863513715809e-05 7.092985039636900101e-03 1.011927721597473233e-02 1.946744269224321089e+00
8.755672760717551385e-04 4.667338140683234446e-05 7.898344076397188773e-03 1.445183046114410785e-02 1.926567096733626805e+00
5.821596384554271518e-04 9.972881657311025443e-05 6.806495045382840794e-03 1.273211000324294892e-02 1.888098650290384262e+00
8.294269033237964845e-04 9.691799032385197028e-05 7.991515768548434345e-03 1.476180094023801098e-02 2.273120332521550768e+00
2.336428082204118173e-04 4.603969882168526968e-05 5.705315843148271553e-03 1.151835640205875824e-02 1.830675164828426293e+00
7.810441943287349054e-04 6.399190262112525391e-05 5.360036523018267898e-03 1.392425771774977866e-02 1.904183231513065344e+00
4.495274992030523433e-04 4.953761799477855764e-05 7.543490418418209720e-03 1.187902597068943647e-02 2.203275399263437073e+00
5.240643811809212209e-04 1.649506567899041112e-05 6.329128359751253798e-03 1.084256746506755478e-02 2.266596368669487660e+00
6.073637095017544183e-04 1.075437899418667816e-05 5.898820923371968228e-03 1.249709350460585094e-02 2.356795748145892322e+00
6.732609290125082671e-04 7.834142514587579410e-05 6.001452956210599418e-03 1.043124588359934692e-02 2.009657320246227119e+00
3.148864232299307094e-04 6.237685610762897534e-05 5.088153355159144055e-03 1.329030997738844984e-02 1.935289671637395070e+00
5.995855926557788632e-04 4.485153725583631044e-05 5.570317746616234959e-03 1.094083913754179301e-02 2.386795090764751492e+00
6.514762430476229429e-04 5.809708779437989617e-05 6.173813564610203426e-03 1.263179720614029944e-02 2.054045434800809922e+00
3.772327178228478974e-04 9.092137171420790892e-05 6.780990069993136915e-03 1.123023606713500350e-02 2.220076425733092051e+00
3.075251812737625013e-04 4.767578105125925235e-05 7.820614062696630911e-03 1.336074721913961538e-02 2.121389766817356914e+00
6.514836387007213363e-04 9.804470646219410853e-05 7.722127850310284494e-03 1.290654421400588316e-02 2.281993225465128283e+00
4.218375334771937287e-04 1.140215036051768049e-05 6.720571569775525209e-03 1.046879904507534188e-02 1.816233367503225837e+00
4.901928220596675967e-04 6.614862948245683254e-05 7.371718613310622101e-03 1.090906121418246805e-02 2.197225558770905973e+00
2.778604001321334808e-04 9.949725094687597690e-05 6.274956588433168447e-03 1.191358989255554383e-02 2.112890808230502238e+00
4.203120141364545905e-04 8.748932591322709936e-05 5.141615576186071498e-03 1.289882316213856843e-02 2.255170149280536940e+00
3.623044838234683557e-04 8.555515498358483414e-05 5.667209406028261669e-03 1.443930735466975729e-02 2.386492136123560037e+00
1.418534288200899501e-04 7.968219049835866517e-05 5.998822112696415576e-03 1.204239985783773018e-02 2.202233511850397285e+00
6.536026462436220728e-04 5.091640932948612359e-05 6.607884887421412896e-03 1.370075924748266963e-02 2.096878527349613552e+00
5.357054267494998140e-04 7.245631884622191190e-05 5.979153190491281675e-03 1.153655190100520700e-02 2.142425350920314830e+00
7.319668951903101359e-04 4.734490841059346461e-05 5.244916480338811769e-03 1.242097842169742269e-02 2.012201842137174346e+00
9.228633314565589264e-04 7.618916655192402494e-05 5.522001740087430915e-03 1.183565932151323108e-02 2.303980560020460366e+00
8.421485094309479752e-04 4.223399401954295364e-05 6.444310939829135491e-03 1.118005670374487906e-02 2.078252378194059169e+00
5.217546332435502943e-04 2.254059443157773962e-05 6.310825477744374384e-03 1.380946743425719679e-02 2.363493751260018705e+00
2.284061235155921310e-04 9.702824608755768697e-05 6.195043763118577781e-03 1.219840362657994941e-02 1.822303191200590700e+00
6.493837087943969948e-04 1.179317543110614883e-05 6.036501789921966052e-03 1.190544327861131450e-02 2.116504592002313778e+00
8.706159984420560683e-04 7.763078714965031160e-05 5.423749057058948123e-03 1.295870708221464294e-02 2.285194123367714880e+00
8.994214871039372299e-04 4.972389513774000495e-05 7.611808241240797593e-03 1.192627542017407442e-02 2.163984226552567502e+00
5.394177712779145168e-04 6.789190065947980815e-05 7.427565460604782302e-03 1.381320766862662378e-02 2.258828619046826081e+00
3.291882739660073305e-04 1.269971044662656523e-05 7.438157489480149917e-03 1.313611763465506212e-02 1.860400555202497586e+00
2.588404834730294421e-04 1.416211489803948184e-05 6.837195696570509511e-03 1.020524792948350468e-02 2.100321986078595771e+00
8.165640408595658227e-04 6.641779131469643818e-05 7.801263627135148621e-03 1.490325917444481826e-02 2.115172702986078956e+00
9.083627541066063849e-04 3.735229392505378797e-05 7.404137326239801538e-03 1.089620158428170407e-02 2.323975225553917667e+00
3.337777061645036077e-04 3.562117227050930988e-05 7.269454802530287731e-03 1.171296393623165628e-02 2.389893301255198388e+00
9.486177916201105152e-04 9.255234647924936184e-05 7.683933092545114363e-03 1.053612629968655838e-02 2.377754099728699888e+00
6.762393288568701493e-04 4.548100283052862469e-05 6.320090073420826272e-03 1.147241463536369591e-02 2.000164764799795325e+00
7.707452965703792376e-04 6.563080283876178639e-05 7.991519938694204711e-03 1.002563414407449220e-02 1.849647785146339984e+00
9.145960607636855833e-04 6.173372061011296271e-05 7.132434183140905215e-03 1.423033532308232846e-02 2.290275840266513097e+00
6.864639078757408435e-04 3.373620509178791658e-05 6.381592456289501142e-03 1.113917020902813713e-02 2.095827192079121382e+00
3.856784219158481547e-04 8.764923301414569883e-05 7.628936527052107043e-03 1.402607762888731513e-02 2.087759294967346690e+00
5.319381071582511599e-04 4.990929501707292451e-05 5.136257802567739672e-03 1.328305558566280666e-02 2.352177901870885712e+00
1.746243952047992387e-04 2.395936758883019589e-05 5.526338393221293631e-03 1.424989918626947891e-02 2.228829641743442114e+00
3.617991710496698673e-04 5.753788181231614130e-05 7.925799153687419427e-03 1.454087642947618844e-02 1.914603191667145321e+00
4.652531820192632134e-04 8.425528374853269843e-05 5.039990880649112062e-03 1.208449213468974076e-02 2.020428934546683486e+00
2.094898097589938124e-04 4.556366684899018881e-05 6.083603062890042927e-03 1.485415933792619617e-02 2.093451286084936580e+00
1.655977996088057568e-04 3.518531468363728478e-05 5.627461099428675631e-03 1.363987440914180699e-02 2.076106165545975379e+00
2.369110829659199099e-04 2.442498012911191354e-05 5.392252674045726508e-03 1.412856668032345941e-02 2.344074900716275334e+00
7.130694408766747802e-04 1.377844782747608338e-05 5.411416635249530552e-03 1.409959860046597346e-02 2.220308268821364894e+00
9.958657334616781865e-04 2.278451742508969330e-05 5.750252938635547727e-03 1.100184044720733424e-02 1.989877077821803564e+00
1.804243666124341150e-04 9.915617393139131380e-05 5.988853070147816954e-03 1.055087235777072557e-02 1.846738936918417950e+00
3.515523685777768447e-04 2.833048102241639212e-05 6.699715032296928337e-03 1.277686799292323053e-02 1.940513404911506701e+00
5.653611952377770190e-04 7.426474692908030561e-05 5.722374670515299223e-03 1.406982626707669118e-02 1.837506192700981478e+00
5.349660849844557796e-04 8.131100409830057795e-05 7.380062828758056706e-03 1.369243116856718422e-02 1.876349427206236431e+00
2.583628799027239695e-04 5.135817418613652815e-05 6.095143010625651316e-03 1.049156687797030141e-02 2.251180371999043750e+00
3.243732213579699646e-04 8.193421997479241505e-05 5.923213427053763101e-03 1.062820268391419243e-02 1.907566575373123463e+00
5.359840300509424033e-04 3.383351291896288354e-05 7.299810764379379563e-03 1.142550888495482732e-02 1.866376252002040381e+00
7.292870039453742048e-04 4.961100561738579831e-05 5.608305711486114876e-03 1.310931409008743442e-02 1.904189167178756970e+00
5.016606969696562690e-04 1.098267472743314493e-05 5.997269615949438540e-03 1.379119199667810589e-02 2.153514226620373506e+00
3.413081823421456880e-04 1.907935797397316180e-05 7.613743747351317190e-03 1.007208693540124350e-02 2.282362629243259722e+00
6.786981682243610221e-04 9.376040330994938525e-05 5.998530564652377120e-03 1.027632680637059932e-02 2.346788158712835859e+00
3.560719506234638577e-04 6.017189706417831502e-05 7.656990310088013230e-03 1.378903217240818636e-02 2.201809638797217694e+00
5.346443707587875214e-04 7.356751518859125990e-05 7.375347088036056722e-03 1.169283279936591396e-02 2.140689453128017394e+00
5.821388666605847168e-04 5.110926987548438814e-05 7.039318064037616493e-03 1.427452520860058097e-02 1.896204425078895861e+00
2.634989845934382238e-04 3.472839875543901809e-05 5.758416080450041302e-03 1.101902848977647821e-02 2.329425089334761445e+00
9.366819136466439898e-04 8.029676808158928906e-05 5.052936524303974428e-03 1.162029184702515622e-02 2.042382283259075670e+00
6.886625094505794201e-04 2.293258560443484418e-05 7.322519896173862106e-03 1.400619101462995467e-02 1.834645958542868271e+00
2.103234175420421728e-04 1.622831358455409026e-05 7.613728399129418914e-03 1.499589368510870907e-02 2.165136247579883211e+00
8.345043358683906266e-04 7.471759432365445493e-05 7.826042849367645729e-03 1.038625824360904157e-02 2.152726489461791459e+00
4.155784319488180743e-04 7.398381392379430206e-05 5.813481443692893741e-03 1.498259747048017766e-02 2.279583651066892536e+00
6.119504901468808674e-04 2.565039589226372118e-05 7.938110621635779268e-03 1.232937238803432679e-02 2.171690678653551032e+00
2.146828606951658568e-04 4.197955910088277756e-05 5.202468774317460000e-03 1.447099564673465580e-02 2.040699824008351371e+00
1.515749967458657991e-04 8.380493314900489780e-05 6.056392064090753390e-03 1.232356056777561375e-02 2.163926359312209780e+00
4.698516873565098968e-04 9.503640793867043602e-05 5.288052562815699978e-03 1.074878263212439983e-02 1.821962182687909326e+00
5.850054550304307479e-04 9.627919617921901934e-05 5.719047619799469233e-03 1.450739056494457051e-02 1.883063835677665443e+00
