# κ ℽ g
9.855101479703266484e-03 1.407338727157453990e-03 4.848612691577213439e-03
8.671454388294851448e-03 1.267455087530666106e-03 9.213174057116586824e-03
2.446387079366809953e-04 3.692208120003946225e-03 6.150517573954235144e-03
2.275487829782298511e-03 6.711329838787138957e-03 6.208946170651653308e-03
4.654055122708141215e-03 9.015717116801725758e-03 2.699322937003766770e-03
1.106292538828627372e-03 4.609691921050978179e-04 2.605464142858678056e-03
6.348879312752271978e-03 8.131653603414477210e-03 9.586795568146821642e-03
5.101263472787167901e-03 2.140955550660034439e-03 8.262631067994422041e-03
4.452484611912953076e-03 9.225864243874662071e-03 2.696526376325198305e-03
8.654315899368342918e-03 4.538941482668244244e-03 9.774056978806929322e-03
7.752709578767871292e-03 5.207828492840342605e-03 2.117809532215221232e-04
6.336116069175520924e-04 8.229261026512044164e-03 4.379377337568200225e-03
4.400279206948344742e-03 3.374833205552138938e-03 6.356794238822567437e-03
1.714672980481615262e-04 5.873598798632924389e-03 1.839875835183413461e-03
4.962250642203645812e-03 8.758171849237158385e-03 3.635836068934170367e-03
7.496646632335952735e-03 1.778455345690875197e-03 3.624222678793964907e-03
7.001674930033095941e-03 9.170868101901799921e-03 2.243913240531495053e-03
8.969770132260296638e-03 9.762146114768742444e-03 2.800261052747447972e-03
5.401960578965370359e-03 3.933326073692397680e-03 3.780669987334323631e-03
7.781537393388952319e-03 5.518165143883803532e-03 4.650166298896348492e-03
4.257289610004762019e-03 1.980686880777929489e-03 7.192407653916347773e-03
7.263493114558523464e-03 7.847981707932967857e-03 4.952960830107842882e-03
6.102667871001337882e-03 8.697661734076973881e-04 3.961155579103124019e-03
9.865420171843129749e-03 1.062997892665537179e-03 6.559058283589402384e-03
2.495038510156822372e-03 3.549698791500993005e-04 5.137895904122831252e-03
7.035263118504535111e-03 6.084335522578332781e-03 8.702451689407074767e-03
2.327064945046525193e-03 2.488567028898691722e-03 5.870803952096044324e-03
2.100306312661683137e-03 4.579568181080719003e-03 3.241034325225689862e-04
7.503650383440344310e-03 6.018285890114835959e-03 7.745536885632372040e-03
9.101418748672969114e-03 3.197261060662515229e-03 1.704667274383596615e-04
5.767659398644055767e-03 7.508157260712492939e-03 5.101802879989027727e-03
2.657156822248139295e-03 8.101426200821475881e-03 1.473898972010424802e-03
6.678045106694933779e-03 4.894105273091055135e-03 6.172805852106669905e-03
1.810493374572949088e-03 8.133803849390020338e-03 1.390723035400500849e-03
2.603646649017031566e-04 3.178755856192844610e-03 1.252979008526846965e-03
8.081896085294776322e-03 7.684271204477661696e-03 6.157935373407644013e-03
7.495705069000989026e-03 6.731204502776230551e-03 8.230715034329753876e-03
3.078093695317034046e-03 4.026995746668459927e-03 4.821777569367569766e-03
7.543585349166720064e-03 2.704416547623455114e-03 5.898935706375912739e-03
7.476752377527515680e-04 9.371732432634775900e-03 9.454052179800651046e-03
2.963826103615856914e-03 7.456335787320198319e-03 3.703767488060551779e-03
5.538876158515402062e-03 7.050393041803951211e-03 6.778740934464481602e-03
8.004746431098878467e-04 3.436713869796987134e-03 7.948832101846841150e-03
2.077528533883557516e-03 2.760133803152051493e-03 7.082173304357764453e-03
9.237249718247077593e-03 6.801992077216381487e-03 8.805455936240188033e-03
2.393061774968105026e-03 7.830167485207283062e-03 8.596327361727551519e-03
3.720775864441791970e-03 7.415387584864945383e-03 1.948249542430442998e-03
2.819977647215252299e-03 5.579384387383615369e-03 9.187470212165399497e-03
8.994322125940182669e-03 5.817829884399413135e-03 6.263399878034894147e-03
8.034137395124350128e-03 7.652769392567823972e-03 9.907235985831784608e-03
5.334102148314033218e-03 5.602104029824987209e-03 8.400940088060207533e-03
3.435514531809748771e-03 7.010103733764867610e-03 6.921097157474471150e-03
9.187203906678312413e-04 4.945923413350848848e-03 1.357233056026511129e-03
1.835568262613688053e-03 2.209315373208835254e-03 8.098100549192606759e-03
9.250040638992675784e-03 7.096156609057264857e-03 3.224216378559566307e-03
8.822794747199661641e-03 4.774372306596205706e-03 2.337801563544888734e-03
6.100246319497472890e-03 3.566777134703775620e-03 3.851591645189464484e-03
5.391565859504468539e-03 5.336505923396535518e-03 4.068510924606204976e-03
9.241811883740206832e-03 2.852489194702495165e-03 7.898670025194577324e-03
5.654918833191139443e-03 2.810263571125274588e-03 6.178966123890215073e-03
8.364721337374010982e-03 9.687498334317642262e-03 2.525726058725210731e-03
3.721129785230441103e-03 1.226693603575768142e-04 2.625975860261143147e-03
9.747705252919340591e-03 8.095280974675388846e-03 2.826145649003308086e-03
8.798460043753411619e-03 6.455525652468820444e-04 8.629898620556080910e-03
8.485432387869090796e-04 6.817877306718117016e-03 9.986270135846474910e-03
3.215860679937454069e-03 2.053503463896334466e-03 3.669996389039348068e-03
7.378244772129434990e-03 3.125679097674957663e-03 4.990100401298671294e-03
3.829842366355553935e-03 9.382889386851837182e-03 6.209805893257385259e-03
7.460573968051294365e-03 8.356067544777967537e-03 3.666833857936774559e-03
7.577450782620310903e-03 7.131011149323770830e-03 3.431998145952872090e-03
8.982593962689766967e-03 3.757878200419598105e-03 2.325197081964661822e-03
2.255394613912316791e-03 2.817099833863998242e-03 3.025478155818496842e-03
7.751878673012315389e-03 2.207191042263378401e-03 7.683148494478390413e-03
8.057153157216454323e-03 9.625716362331546150e-03 3.556244111752170090e-03
1.704782609500233876e-03 9.041449942086533798e-03 8.824440285911654830e-03
2.120838668124747691e-03 4.163288250950099474e-03 5.987612683279756355e-03
4.192110028346639032e-03 4.024035950320080900e-03 2.727494296236544855e-03
4.397744252958510347e-03 2.826619999419706548e-03 9.158380846084101037e-03
2.105454410725973290e-03 1.752333554742359486e-03 7.929239474755772274e-03
6.962000160657010571e-03 9.105500422300846081e-03 5.955405179643295452e-03
7.582288232247960842e-03 3.839321297081852314e-03 6.428488976399074004e-03
3.401414552362396447e-03 9.022140209026311558e-03 3.511747008947064836e-03
9.524561102402356524e-03 9.807306852691318605e-03 9.664872539412790176e-03
2.691251695601581950e-03 6.800115430425002737e-03 9.169345734232415071e-03
1.139480481230026754e-03 7.260241864272921203e-03 3.666899040564469692e-03
7.816403180375975854e-03 8.994874800575996046e-03 5.938649477995921327e-03
4.957509298753930149e-03 4.441900662729132351e-03 3.803711986692116017e-03
3.353975284242317109e-03 4.319678992676504771e-03 7.251713911395489369e-03
8.722455709146108641e-03 7.168069669734464071e-03 9.408780694772427358e-03
6.199571355909638641e-03 1.995702072399690215e-03 5.719185938020172714e-03
2.745183328900525303e-03 5.286734491565361731e-03 1.348963174325355481e-03
9.698913115698159148e-04 8.491959035534145384e-03 8.756260824940076404e-03
2.787028650656253256e-03 4.976360712747374994e-04 4.439679618696151797e-03
3.388210162042497482e-03 9.823695568900212005e-03 7.033738666080134073e-03
1.260723691171863284e-03 7.484267839460495217e-03 2.398304056602192417e-04
1.081193088295257865e-03 2.025865226042825040e-03 7.993166554088996373e-03
7.089508071159035703e-03 6.637784915488686467e-03 3.101227674804090447e-03
3.928629328118609862e-03 9.622935132757790000e-03 6.500749129220605681e-03
5.195879777921201233e-04 4.651733267860841056e-03 5.836315966643123090e-03
3.999175105252363027e-03 8.282706233245120189e-03 2.972788939637315952e-03
1.541131364804318536e-03 5.476610713159153938e-03 4.297106837629984660e-03
5.220443468540424299e-03 4.337767601263766391e-03 5.033434823584212806e-03
5.372471529577731685e-03 2.677088604939829343e-03 4.213507272210527572e-03
3.797881818226273541e-03 6.447405985269572329e-03 1.482565088087081174e-03
9.204192069387761091e-03 8.550246075066538984e-03 3.281626230285750699e-03
4.177670858704341655e-03 3.693039642294316215e-03 8.510508099558085696e-03
3.372827537110796928e-03 1.639334087213163661e-03 3.526547559080087015e-03
7.716285893551391327e-04 9.430340956911066608e-03 9.634814932863206179e-04
2.438650910740438032e-03 9.235730940525399904e-03 4.184385995813228419e-03
3.330460724243424278e-03 8.181578346830330195e-03 9.660238605122110217e-03
1.095807765143146833e-03 1.117108307794752913e-03 1.410909460910030749e-03
3.819247776281205990e-03 8.606782216637291760e-03 2.746116974694036688e-03
8.371744896501812430e-03 3.286898022325538456e-03 6.915191101137835739e-04
9.217892448473640268e-03 8.096578534712826208e-03 9.184879906749917515e-04
7.040169355393957086e-03 6.982955489944979444e-03 5.273786076298912859e-04
4.330958048051428491e-03 1.165679351021783666e-03 8.050904883282691566e-04
2.239231549627274630e-03 2.850159790490303536e-03 9.589840802358598482e-03
5.178081616314365171e-03 4.819585260410778373e-03 4.149142274891647400e-03
4.191749833471457472e-03 9.489675259689642553e-03 8.426046143331726232e-03
3.086710544801349754e-03 5.627945102436197194e-03 5.432010796081606155e-03
8.790325394394811823e-03 3.518960198812978030e-03 7.516527314458696339e-03
2.402128145854734442e-03 2.535102838300630750e-03 6.325169306241456083e-03
7.506019324811078267e-03 1.003559802208002939e-03 5.530216993626136356e-03
4.931714045472168802e-03 5.026303014022914101e-03 6.736493129240895411e-03
1.286384963470741782e-03 6.606441213761606729e-03 5.016329149988381017e-03
4.413378791944012024e-03 1.610272665105250004e-03 7.079556277484602006e-03
8.056835036818007665e-04 8.026926013680985364e-03 4.127850268278387101e-03
3.049049147063929033e-03 5.512269486895843285e-03 1.114279051456149592e-03
7.951496439734466459e-03 2.063312610260392439e-03 1.956661140125725423e-03
3.661191722903619616e-03 1.963978715950749111e-03 7.241860922923136490e-03
8.124481882706596422e-03 9.667424938261379164e-03 8.994594377865391607e-03
4.088683461668682524e-03 4.862210329886701779e-03 9.282286911790827572e-03
6.924827112572366078e-03 3.657102880424798787e-03 2.538115128548379482e-03
4.731079876707011689e-03 1.486656027878491227e-04 9.432089026804492057e-03
5.957596607342041141e-03 5.895735204945669848e-03 1.113845362590101633e-03
6.654315023373184521e-03 2.456109277438190200e-03 3.667690617863329002e-03
3.689967185431974623e-03 7.867126517217487916e-03 4.626064417298191705e-03
1.748216600140727398e-03 9.504452173670600726e-04 4.785409494226679564e-03
7.331615559925988047e-03 9.715098936944858640e-03 7.032004166824259821e-03
2.316140250157936852e-04 2.804787626902677765e-03 5.504658437797054632e-03
9.565311271681534860e-03 5.810484148413898667e-03 5.506147546187402896e-03
1.121492149682659525e-04 8.041222346569931387e-03 3.301455309954108401e-03
5.654301588554318594e-03 7.421724521723984530e-03 8.706779078560357432e-03
1.641852389234141948e-03 4.128422198121964662e-03 5.799057252442262229e-03
7.168263809243778130e-03 2.732031684422300735e-03 3.622414635983004991e-03
9.187448845825065338e-03 5.155289353635140667e-03 5.756542154706300631e-03
1.023952178227815167e-03 2.263677429639446813e-03 1.926561202587569795e-03
2.820075281132706103e-03 1.443588700886175693e-03 9.516302379575965198e-03
2.658456726291165678e-03 8.739303837628263974e-03 5.482014715763206848e-03
2.295560954585500906e-04 9.522569775918738808e-03 8.956478406450496879e-03
5.758200658688044857e-03 7.879280333840780332e-03 3.154926418487226814e-03
7.368098128206401233e-03 5.728467386922291189e-03 6.511028191703023549e-03
8.927290887514609599e-03 4.655790848851071827e-03 9.092797113085193672e-03
1.907661066363697472e-03 8.554666609102127076e-03 4.300929731518713002e-03
5.422073869960582215e-03 4.205608114238161901e-03 2.966870499248017851e-03
6.572096108329145495e-03 4.232530909723335698e-03 8.180264411260459306e-03
8.381239139744183636e-03 3.695525101755583845e-03 5.029571246795752279e-03
9.868822448441319853e-03 9.870196924188395435e-03 4.750804382287868860e-03
4.029794964941905630e-03 5.849112897502801306e-03 7.914644543158436824e-03
7.538142637195053945e-03 4.534753561777325921e-03 1.497373938287483493e-03
3.163795691708142649e-03 6.658086009822531369e-03 1.356687718646072422e-03
1.133739318974204833e-03 5.152392380762754222e-03 6.559008083870155464e-03
2.508268221163760178e-03 2.628370980502050744e-03 4.280950232005331993e-03
2.861044148919287254e-04 6.591544130680704501e-03 6.383621606377943430e-03
8.980017715590350724e-03 4.226212689904886716e-03 2.145146734125037789e-03
7.803175999654497069e-03 9.581690979834254010e-03 9.465777085193810211e-03
8.273907971081163881e-03 4.053140154039357873e-03 9.859221619349945939e-03
9.177960668081104958e-03 2.464205547710183759e-03 3.175988495119626102e-03
3.487621139732283247e-03 1.384170201068850694e-03 2.609215839968211754e-04
7.391236212961245673e-03 5.928128828084961235e-03 8.298997950343297778e-03
8.422535724589137046e-03 7.504952735987959443e-03 3.767508030722548779e-03
8.191686599917412728e-03 3.241590396778901324e-03 8.067746231229015741e-03
7.526981108257876051e-03 6.241741192199110229e-03 2.565336152679115536e-03
1.038014975411046068e-03 8.031509690934385270e-03 5.757431414852536358e-03
9.341533922826852215e-03 6.827160422211817244e-03 6.935426356826338186e-03
6.405760128053828752e-03 4.491774020094463880e-03 5.301180428398311571e-03
7.583295614858602714e-03 8.282631872316745247e-03 7.390169950470272184e-03
2.538416001494839345e-03 8.799086196928509540e-04 9.477423818143848253e-03
8.114691576512775284e-03 2.792636293606184320e-03 3.756358896087765627e-03
5.893271823013979289e-03 5.697694795271743967e-03 9.695798632687600491e-03
4.314894474125033179e-03 6.101250172622266210e-03 4.863052638413375636e-03
6.520160043315127415e-04 6.593270477205544211e-03 8.447281930683109633e-03
1.580766981928289922e-03 1.676875452672649995e-03 6.089599256227245377e-03
3.313021594901664583e-03 1.637860715730959840e-03 9.882315564088467799e-03
6.764417901093007501e-03 4.102667279972742852e-03 8.804857083831189521e-03
4.737274711983147438e-03 3.881290734306077662e-03 4.549804346994259889e-03
3.577381759652718905e-03 4.082401331948095138e-03 4.150206140119309418e-03
6.567678975734013956e-04 6.290261275184885412e-03 3.049663129309293074e-03
1.601955789782107077e-03 9.369664574329493890e-04 9.742112649762007040e-03
9.440734823553814659e-03 4.497540618242165320e-03 3.758884669183595352e-03
3.389901864137468031e-03 4.948645347436577985e-04 9.536729477506628722e-03
1.347476835023040959e-03 4.274038364748734657e-03 5.907458228093804241e-03
7.609844235609725463e-03 6.750559571778049113e-03 7.575165470245343556e-03
9.173297527023888467e-03 8.538177044321261164e-03 6.555956725910229432e-03
8.367017650871291790e-03 7.914812832711918753e-03 9.676992938350954809e-03
6.064728185216627758e-03 9.914483880321125001e-03 2.374443498968583852e-03
3.214396066759863703e-03 8.660663607474410053e-03 9.398427634931720911e-03
2.483429287113316734e-03 5.375071731276618615e-03 5.221793646098704016e-04
2.759121046829050416e-03 4.111578779644227064e-03 2.279260139088989424e-03
7.667147952058125070e-03 2.497730478624120027e-03 7.290731658292764865e-03
3.677628658673948777e-03 1.078781863572464417e-03 1.057367298924467673e-03
6.924004708909381380e-04 2.875894947428377438e-03 7.421344377564336424e-03
1.154702970444093104e-04 5.392333289160124686e-03 6.602546238329077763e-03
7.741097152634858480e-03 1.914527663007743177e-03 9.358090017562492591e-03
7.044729460396388990e-03 6.540681070140053933e-03 8.114996203390950971e-03
6.501223602316197336e-03 1.744793243271580739e-03 6.428199228101992915e-03
3.423530274060151458e-03 7.553960615025764880e-03 5.741357726094947940e-03
9.282676546992220737e-03 6.413904679069111492e-03 5.193179705511354223e-03
7.032660561187643704e-03 2.139885549092607111e-03 4.879448065889935640e-03
6.210644917660937230e-03 5.635795436934539632e-03 9.082029455342336896e-03
2.374181300726331480e-04 7.877411410676713951e-03 5.680069192007876876e-03
4.127268162676029674e-03 4.171453037284838725e-03 9.203678720317232803e-03
6.150510434422193189e-03 6.482035115766364083e-03 8.710995966696494144e-04
8.291052610078701243e-03 5.437953823303253408e-03 5.663554434920800226e-03
5.103893270802218295e-03 9.889711978889334856e-03 2.631691052855193984e-03
4.191552014884436864e-03 3.757844525822466499e-03 6.499542458272692010e-03
6.972842621382618032e-03 8.442175901642737582e-03 2.798930601944072533e-03
4.144817914332987220e-03 3.684735697512996327e-03 6.424915368916145689e-03
7.148437703001865595e-03 3.815484298674825386e-03 4.803411245495859370e-03
8.975826040657556432e-03 2.393226010026763741e-03 8.812027699474476658e-03
2.610908932590782269e-03 4.847707948572677582e-03 3.035804732117268305e-03
5.541806077901480221e-03 2.305065767311913465e-03 3.262539036063630445e-03
8.498838305361661183e-03 1.420540659323510152e-03 1.252041296964281902e-03
6.106116251307365517e-03 2.341833267371635444e-03 1.018737060485244662e-03
7.573849427869012475e-03 2.979704473426760154e-03 6.074822617612178101e-03
2.317552915180869522e-03 2.682322760639409536e-03 5.485168356912136466e-03
1.876893329929361313e-03 7.126018155602434605e-04 2.731971363137853260e-03
3.145137123876121706e-03 2.366437310923253171e-03 6.748503697581133796e-03
1.404981846106165624e-03 6.035671240140076709e-04 9.135279786661936602e-03
9.343960859670109517e-03 1.187914154236682004e-03 3.963393040385181261e-03
6.154767100807445948e-03 4.542962417727993904e-03 4.722785626304824153e-03
5.611494787216104660e-03 3.627690281094602710e-03 7.373623238469569768e-03
9.847906671743523674e-03 4.450453196976848942e-03 7.727885597849331115e-03
4.692043161282508849e-04 4.137644073346240757e-03 8.133534905692864012e-03
7.588861284030201833e-03 1.153529551879149077e-03 5.001559679398015316e-03
3.152912505039962877e-03 8.124388477095697766e-03 5.470979311552356776e-03
3.965079750099373933e-03 7.399912314275398917e-03 4.526901879447277864e-03
4.596810596902787399e-03 8.288224159292296653e-03 6.979954821440001976e-03
8.277607380735536174e-03 6.772432483840792189e-03 4.847948549257408146e-03
8.154707315778735380e-03 7.128156023315647231e-03 6.917132487500093560e-03
1.270769749422723249e-03 9.453011633909463862e-03 5.839585182570289183e-03
1.503685634623238556e-03 4.675002976255344944e-03 5.056488799899234131e-03
9.597962219013886701e-03 2.020317434329778079e-03 1.129514955328872949e-03
8.499754686570789794e-03 7.200042245473354781e-04 5.520114604458989382e-03
7.315132245153692717e-03 6.525031726389497744e-03 8.670575660872445120e-03
5.770509670678786868e-03 5.591563162384776547e-03 1.903701735627415801e-04
6.149457849211397917e-03 5.946156773574599527e-03 2.387994410380711238e-03
6.547781457692648452e-03 6.886642153460117988e-03 6.964290437796339696e-03
6.280572723089792794e-03 1.399124277407069175e-03 4.605814019660096209e-03
9.589861587214702082e-03 7.942390916258231306e-03 9.264804125234629706e-03
2.175922017557321755e-03 6.075822771048715147e-03 9.857318071041827265e-03
6.330041021004996146e-03 9.679304467673843781e-03 6.493090481547348844e-03
2.249448899566160957e-03 7.084830233079939324e-03 1.072173404388923954e-04
3.936214407381655699e-03 6.422120216627321245e-04 9.204371411837473232e-03
3.462597896882008315e-03 4.186669701742890860e-03 3.456731172731920126e-03
6.258081229785772415e-03 9.279888372090739105e-04 9.405074892204375731e-03
9.988125198878717789e-03 9.518652590009717140e-03 1.940411429452024627e-04
3.916294323634431605e-03 4.354141018160936905e-03 5.344734701969544415e-03
3.835865777751461259e-03 2.456432913775081790e-03 8.347217630564743307e-03
6.498719318093031105e-03 8.989185676867362737e-03 8.173586403507482681e-03
4.684029991702456409e-03 2.266755228640164165e-03 8.929669819013514448e-03
5.135063593112210861e-03 8.370570960572904775e-04 4.947306087638721206e-03
7.913756009513054496e-03 1.770527863451900946e-03 8.491175033236177810e-03
1.656196861671098810e-03 6.092331199025835184e-03 4.834731254662847331e-03
5.263141855387964280e-03 4.776725338910844595e-03 9.250279522909599442e-03
4.667094743645788281e-03 8.303976959231830490e-03 3.367371117360490763e-03
3.962106105011103073e-03 3.547281329627951021e-03 6.731764204417139789e-03
5.851509337405239562e-03 8.240686600273583115e-03 1.463242653970438581e-03
7.190286640839370011e-03 1.723856497375195239e-03 3.823754686845909096e-03
3.392405877067341310e-03 2.885355408723499528e-03 5.443670964397782398e-03
5.235240103716279868e-03 9.887383954238265684e-04 2.995842609206575673e-04
2.698904506478892046e-03 5.984397385784733826e-03 8.048877432738608256e-03
1.633195692147123516e-03 3.452478838222213138e-03 1.506658935404668566e-03
7.111874622051986977e-03 1.701040511543111923e-03 9.832223089792667403e-03
9.551140910733989589e-03 8.903453534790641000e-03 2.859938222416805154e-04
8.495619975498969190e-03 5.075741097486294578e-04 5.878290124256745942e-03
9.532200136434222648e-03 6.607706425559622780e-03 3.183870471626412072e-03
1.894439666705359472e-03 3.966839795750280772e-04 2.333451775788196979e-03
1.723236740395918789e-03 2.958026374219335959e-03 5.793667464236644526e-03
5.971644637188835460e-03 7.043151725709323463e-03 5.473012272473040847e-03
4.394728990502026408e-03 2.669040464902322930e-03 4.614850468327398765e-03
8.307774419056754983e-03 9.165003168993468216e-03 9.485184937592179913e-03
2.499937149181543240e-03 2.970148493039715971e-03 9.864906967218816866e-03
5.431577978185890727e-03 2.029629584601344572e-03 8.683471612120421956e-03
2.239523351601083526e-03 1.521078238589909691e-03 4.787133313176953828e-03
9.496347076666392453e-03 2.223273180132977547e-03 7.236639173214217714e-03
7.793522344598152740e-03 6.210944349374721354e-03 7.906037997918717586e-03
7.148411237173924945e-03 9.241042078489110703e-03 3.863190645692702718e-03
7.223373829887001947e-03 6.701226718497616669e-03 6.983878134853963721e-03
2.439328701768076098e-03 8.414735301223993241e-03 6.883281551405672632e-03
8.239800686984726300e-03 3.306158153634572092e-03 9.897231523784745869e-03
3.750427215825594997e-03 4.917670112601764572e-03 7.421239604727463898e-03
3.313206714486114767e-03 6.008000009282469210e-03 8.851832780030344586e-03
3.193885950080382029e-03 4.981646688261441927e-03 2.143989829660806427e-03
8.916007821821850038e-04 6.864086432303885543e-03 3.199476782238913110e-03
8.578758292197620830e-03 8.769301812734780696e-03 7.248501762053019505e-04
5.957707136974107857e-03 4.394047311323531074e-03 1.940744919053837914e-03
4.069663096766339139e-03 9.596750429492227402e-04 8.069205663785296995e-03
7.126399401680333368e-03 8.986346934023354410e-03 4.088878644530304779e-03
2.770359520555466804e-03 1.421160985116440983e-03 7.941944198948849842e-03
3.717701994259568245e-03 5.481547082467248116e-03 5.420704630822835088e-03
9.561639317886404948e-03 4.972852088763123415e-03 8.641932732159655559e-03
2.336940607367857421e-03 6.670886003970379584e-03 8.587761683785555267e-03
4.741316858712099017e-04 2.086879096976171268e-03 3.486920133342682072e-03
3.658979002248353551e-03 3.504012597731549512e-03 1.823243010720403947e-03
7.444781034100065795e-03 6.591890470273199278e-03 7.781844886933515781e-03
5.874038412090519523e-03 6.157042955951244970e-03 8.957801477029340986e-03
6.849331143845600531e-03 4.417319713062493013e-03 4.328871095391350829e-03
9.549872508675514085e-03 5.560216838562823116e-03 2.888639153471019884e-03
2.699948071679952096e-03 5.146133158386791313e-03 6.453421649339463259e-03
4.445946315238600947e-03 7.599442388437595980e-03 1.401870031956163132e-03
2.726571923015440671e-03 8.599546754259067977e-03 1.345069789014481524e-03
2.991191249024892970e-03 5.937108469107107295e-03 7.927189619361623904e-03
1.121502305537214368e-03 7.764924430287371143e-03 5.968477084139280422e-03
1.523547797341451640e-03 8.372920387470986561e-03 5.384957241343055027e-03
9.897297505920801125e-03 6.754072123719161505e-03 8.395035814265934537e-03
7.330068951337208143e-03 4.701230754056786448e-03 8.698431950082607597e-03
1.043150030257356610e-04 7.302798918705890110e-03 4.644366948949856660e-03
5.320953484777360409e-03 1.206350929793427711e-03 9.403542768273414482e-03
6.597558035014008948e-03 7.721220481253714824e-03 7.116436714859713381e-03
4.461664188912957928e-03 7.368938220348222531e-03 9.005798275762217503e-03
9.269981375924751452e-03 2.349398534828509542e-03 7.857953243913565547e-03
7.573791676890027393e-03 2.243985043610625518e-03 2.559799424350106024e-03
2.792339008887638908e-03 9.338003494975046512e-04 1.648155047806067371e-03
9.050566616701772454e-03 7.606663124524743868e-04 2.172008642710456482e-04
3.848250981950884428e-03 7.606464087696535210e-03 8.411557948114246896e-03
4.570412396502606181e-03 7.389945642531653078e-03 1.628288048956067586e-03
5.856667909199149424e-03 7.745476846379488467e-03 1.098753545974577887e-03
9.349423165530331564e-03 3.864926316610678945e-03 9.754979494247468033e-03
5.894527066339944922e-03 7.052755575836592780e-03 2.260611966117988605e-03
7.051181056981781388e-03 1.564057213230390367e-03 5.737065824324077490e-04
3.131748567270978625e-03 4.257390616894151866e-03 7.813836054457587096e-03
3.841263246416064779e-03 8.035237363979104430e-03 6.164864090702454162e-03
6.018302541667790162e-03 9.416926541974785306e-03 1.452021984134908069e-03
7.801276110186968274e-03 2.173334947400251856e-03 4.899869447366715126e-03
2.092093361462496655e-04 2.208226925442247773e-03 4.066858392625456037e-03
3.419340206591041896e-03 7.902114907762519680e-03 2.024836693648671831e-03
3.057080364237072575e-03 2.196305987484211547e-03 9.513557163970637158e-04
6.802540824952844900e-03 2.128971440349807301e-03 2.416781928470865953e-03
2.315213334266879794e-03 2.261329805987736586e-04 6.894548375719535688e-03
6.783483127745584818e-03 7.464703144431929574e-03 3.933305767458644166e-03
2.906406693607060509e-03 7.802429348387610909e-03 5.107914121750426438e-03
7.702994854800961251e-03 5.170298513746450150e-03 3.944103035662724528e-03
1.262878756681093048e-03 8.340796656048849941e-03 6.651531697111762870e-03
6.441184270911999403e-03 3.704389462612560986e-04 2.038960247339626462e-03
7.016904270086328325e-03 5.094117490919840806e-03 8.301304576716331610e-03
1.209429119180931763e-03 7.076466170126222144e-03 8.014655716343669148e-03
8.501071093143413790e-03 9.620183314567574712e-04 4.140550382574379081e-03
8.408050638428719858e-03 1.297560742846866604e-03 8.815710808025335483e-04
8.330524846746307577e-04 2.811489707602081011e-03 9.019281860052574817e-03
7.067905047631906426e-03 2.741605208572690626e-03 1.922116196622347933e-03
7.429455889951894036e-03 4.719437073701184850e-03 4.452267978982819494e-03
5.720919358272564918e-03 6.639986745096890068e-03 6.205796941948508311e-03
2.678949065611237711e-03 9.725459603814289034e-04 5.049459475821359809e-03
8.805578713379778096e-04 9.290413035548606563e-03 9.583493600430762621e-03
9.055341999591759797e-03 5.632203995389439832e-03 9.204299827143424054e-03
3.497999870300568925e-03 7.972914145009927026e-03 7.496155155489632460e-04
1.968008041167947347e-03 8.948998064927285445e-03 8.940759266269155542e-03
4.213341970199551562e-03 3.380903962284647572e-03 2.966773888233986602e-03
2.482102461781700038e-03 8.600489964973076495e-03 4.365233299219501220e-03
6.001476575435473089e-03 1.385086574846838804e-04 2.058500305294671054e-03
2.640594616276802607e-03 8.004239162776635719e-03 9.353190163239413248e-04
6.970780367918005295e-03 4.091414401970724750e-03 6.189011614904967561e-03
1.877070413134625032e-03 2.586791582129172734e-03 1.846049321015896371e-03
7.569770657241845987e-03 3.753509477943943028e-03 1.011369466701359009e-03
4.438560426185090939e-03 3.088170059529071233e-03 8.499804672029379754e-03
9.475930875617264923e-03 3.765986586316259679e-03 1.243261744255737180e-03
2.737173088473744253e-03 2.276412468026560009e-03 4.215131253218551595e-03
9.238752359366135189e-03 4.593595295538787683e-03 5.796899879567738410e-03
6.790988394843883690e-03 3.581868300293196763e-03 2.277434238841212922e-03
2.364796393458674234e-03 5.674452456060082028e-03 7.576598866393909667e-04
6.710649785627610664e-04 6.237197704288270812e-03 4.043176297583295567e-03
5.703101399993747676e-03 7.448485438086445941e-04 4.397171053364941980e-04
2.375349794791441552e-03 5.686675038521993297e-03 1.928143722810984895e-03
9.607484015252800227e-03 8.555403158982089265e-03 3.967979332213557829e-03
9.313581099553071979e-03 5.526844504254008715e-03 4.907452836129019402e-04
3.544370120455480905e-03 7.773575986197490441e-03 6.985301034231303522e-04
5.525415614657325572e-03 8.342427266623360024e-03 5.961291757844603550e-03
5.334022071691043405e-04 6.174366130654821740e-03 5.595426382236767110e-03
4.267749175628683840e-03 8.744668054429001816e-03 9.596223954335523013e-03
4.758863855185154791e-03 8.954480429096181235e-03 4.524492401303157989e-03
9.410519515635573738e-04 8.402370518676467379e-03 1.978551064530515748e-03
5.977841333737450233e-03 1.119484757480338670e-03 5.381064931836200722e-03
5.813127758585336221e-04 3.112454195116921059e-03 6.727025043532076573e-03
3.407483182967070093e-03 7.853743277539048870e-03 7.692346789656553767e-03
1.821138876939161402e-03 8.774880255429768575e-04 8.792004470338661212e-03
6.563352436298596805e-03 9.990062405699514855e-03 9.066048167392927806e-03
4.865121845606309829e-03 9.336792141626483119e-03 6.899718071139856156e-04
