# κ ℽ g
7.629124304054518690e-03 3.091877312130558633e-03 6.348028771158860384e-02
6.400390047590345452e-03 6.998232558153317032e-03 9.545234924645167041e-02
5.200734854516169889e-03 6.535636623445956368e-03 8.104925901872843397e-02
3.409530759307949875e-03 9.812912340327981098e-03 4.130682782850363804e-02
5.843591662657596740e-03 7.019312763658803501e-03 7.250349866894420514e-02
9.083746489336371951e-03 3.519111870363386078e-03 7.896866620785220059e-02
2.290177099264803203e-04 2.599124267219852548e-03 5.085056642408221361e-02
2.798284064635125652e-03 4.317950731018851442e-03 4.121108163241557487e-02
9.171528521010670343e-03 6.449656058889018453e-03 2.892356593724080410e-02
9.470533012093187292e-03 5.980669645281468105e-03 8.725301238607457988e-02
5.375869090858120640e-03 9.852528842037083442e-03 6.627327852330487656e-02
8.138830218879707437e-03 8.228024742854627652e-04 7.085157361477338600e-02
6.968307961820666488e-03 4.585629925410610909e-03 8.647978676544448851e-02
1.485184641883532941e-03 8.627242653198261349e-03 8.684642110913537438e-02
7.817876092454769180e-03 8.211108146502225230e-03 4.902548725084514974e-02
3.132617287991150325e-03 1.823132239456096756e-03 7.722741070203312241e-02
3.854608906733354885e-03 5.885689981660568310e-03 5.856598921092133481e-02
7.332015964955215445e-03 7.840376524278906342e-03 3.084633747640336265e-02
1.935938278346330471e-03 8.586721570914652643e-03 7.804540700562791200e-02
5.112208872923401128e-03 2.884632292948379785e-04 4.184259027850024265e-02
6.230618738093908308e-03 5.505009752597123454e-03 7.055035967853195977e-02
3.426411506509445797e-03 1.472561688211173215e-03 8.350291523660093029e-02
5.251914125303545205e-03 6.330166732661775784e-03 3.238941321179874405e-02
5.733185867250853614e-03 9.225671259365854707e-03 6.618265627691038988e-02
5.665830869075282397e-03 6.793139100219502957e-03 2.482875694820781479e-02
7.438321889455983167e-03 5.330604768206670223e-03 7.106016355888129798e-02
9.898664327996936629e-03 5.980027738196008399e-03 7.784899429133294857e-02
7.661468158690240907e-03 3.333411921197896276e-03 3.285125892679176263e-02
1.859110484809045312e-03 1.063190884128610916e-03 9.928503740486208096e-02
3.237904326318073039e-03 4.902929787941794591e-03 8.065694006418638873e-02
7.446110499740440578e-03 9.556159665589486138e-03 2.103934479918144473e-02
3.196542331777545241e-03 7.770802515345994442e-03 3.835035595330030245e-02
5.796062598780528027e-03 3.104318164692180908e-03 7.724131615996659983e-02
9.894800059872668058e-03 3.177322924634372325e-03 6.483175187796935690e-02
3.498962497822750029e-03 8.626190552506211515e-03 3.263338329026380102e-02
2.769087205182956934e-03 3.390044521492263478e-03 6.497083470223598278e-02
7.643997927319695455e-03 6.403576741669277225e-04 8.598531811065673880e-02
1.128332336408308231e-03 5.480712100187174959e-03 8.066628450694145192e-02
3.204976668115347774e-03 7.926712686283818657e-03 4.360640798393676520e-02
3.426332825727786743e-03 6.404507748516813891e-03 6.939935978890593438e-02
5.423506741241610439e-04 5.576038194965670085e-04 7.981115251370880792e-02
1.128298628932024100e-03 4.171459282712109556e-03 8.359785675174701003e-02
8.614900736003329451e-03 3.111637054166735330e-03 9.278557808563112075e-02
6.428999654791760221e-03 6.660685708871319673e-03 7.322499201350188280e-02
9.450595230269285413e-03 3.093622156944592170e-03 4.763900183161351443e-02
1.248624249719827110e-03 6.757700574198811493e-04 7.225730378036052115e-02
4.743851486652968241e-03 4.047940694533971005e-03 1.243397801476097894e-02
1.844254075185001703e-04 5.496047158576070242e-03 7.445644592281053242e-02
4.661790591079647758e-03 9.292027558269168319e-03 7.108590436498130050e-02
7.193078448288784885e-03 1.562193284287189299e-04 5.324506633705162334e-02
9.436665924017893781e-03 5.744591942413073207e-03 2.412090978974948396e-02
6.897497595466168391e-03 3.645270924394836218e-03 3.581913619079750422e-02
3.128440591779353946e-03 4.881799272483097751e-03 5.215838141656099075e-02
3.774500878230133225e-03 2.670579266904825246e-03 7.077651929485770377e-02
6.854508201096621602e-03 8.770544467502090769e-03 5.740967055965973120e-02
2.038097361818801915e-03 5.886820233567136842e-04 5.055118790841828247e-02
6.790015507260843512e-03 8.389774020932487530e-03 3.684721358953994830e-02
7.779405305415019317e-03 5.958214431934065643e-03 9.639156642545002041e-02
3.861117675750579473e-03 6.433974726657092427e-03 4.085983014888933812e-02
1.626825577764441253e-03 6.022387831252593591e-04 3.201455387126733720e-02
5.717009251484312868e-03 1.961280255219246486e-03 4.423696335750378072e-02
6.281001075809297673e-03 5.227639961562623866e-03 5.137064691465595412e-02
2.373673004750330526e-03 5.975073538189543294e-03 5.806765628641377686e-02
4.523249837969981618e-03 4.256097485673547738e-03 6.439716579674101271e-02
3.435992036816261103e-03 8.078610735996626449e-03 6.755404391872850411e-02
3.615621292497119259e-03 2.937771432418824751e-03 9.322898250921690666e-02
3.958035633228673862e-03 2.466566198666567903e-03 2.764886046937312103e-02
6.194003932252703862e-03 3.183860654919646455e-03 9.968045609972384091e-02
3.343936098522781557e-03 5.660433502949456692e-03 9.763828697916479560e-02
5.770610078959005802e-03 3.099601471562480042e-03 9.632651364925955140e-02
7.903754597137248317e-03 7.218896647285086461e-03 5.730188794191887897e-02
7.325212045415631541e-03 9.264320721942415071e-03 1.942086263675271360e-02
4.686381230061358732e-03 2.793691717585656750e-03 3.318045893723167716e-02
6.729494663117640586e-03 6.818115326422715707e-03 1.933714932980683948e-02
7.907779936724604331e-03 3.434959539095617988e-03 6.841000551269552088e-02
2.571660111313186017e-03 7.579019834689042050e-03 2.858724494079623035e-02
8.718730412890802334e-03 2.920647792144644324e-03 6.445492044027180401e-02
3.382948546324458967e-03 8.604831417526860593e-03 1.925613368373559064e-02
5.976049245428634651e-03 1.556546705060593474e-03 7.321184910413691682e-02
9.295869424627066155e-03 9.781020447663679208e-04 7.562678020551247271e-02
1.712535960160732878e-03 4.916524926370680927e-03 6.575231227968625358e-02
7.198945842032916480e-03 4.384307170461509973e-03 3.162316190566912683e-02
9.617575085972936838e-03 1.841766460807373051e-03 5.382554803362324392e-02
7.189836549639404967e-03 9.512417768853908065e-03 6.450955489500694029e-02
4.420164661734359880e-03 1.192804002905537572e-03 6.385960834372374217e-02
8.299041063518686895e-03 7.409282830388259564e-03 5.261603638635778402e-02
7.787327640869048072e-03 6.989855116552035931e-03 3.200232244226942219e-02
4.680633451705171547e-03 3.913638657352472468e-03 6.971490029965722590e-02
9.988328343621847433e-03 8.378426270518882701e-04 1.431219483109436030e-02
2.284103664650624903e-03 9.551545118504043211e-03 4.153173070215190193e-02
9.823260988721918465e-04 2.800146139786938854e-03 8.019657055644431598e-02
2.831212290048032085e-03 3.456046301454767777e-03 9.162475990179351493e-02
8.525724588806144616e-03 8.549784604798620416e-03 9.455472884016113966e-02
2.636699773655738158e-03 5.746380322806603214e-03 7.558794149274652985e-02
1.860478765233156617e-03 8.741989240143917261e-03 3.668147701497261048e-02
9.263477177193871551e-03 2.136088757932863135e-03 8.878722270486115453e-02
5.175809131976724653e-03 8.430031261778285837e-03 1.989809375687645945e-02
4.431744945887326412e-03 2.630995415413144977e-03 8.017719538996326278e-02
4.552526600512665084e-03 5.670532770927544722e-03 2.672879249226939313e-02
8.409720408015138038e-04 7.268998673376944955e-03 1.521961388330508869e-02
1.863094702303536975e-03 1.927974433757672192e-03 7.678839748943093457e-02
3.623238752837241745e-03 3.158859484948923872e-03 1.224183029293345049e-02
7.404037097813954450e-03 2.536124082829793757e-04 4.153501504887357337e-02
8.339723581348065448e-03 4.612880734693002374e-03 6.472056819150319440e-02
4.116921409909140434e-03 5.946741618092642352e-03 1.217115862085077840e-02
1.763564877036829571e-04 7.154934434208099978e-03 3.380313665838116655e-02
1.518658490863627943e-03 3.492462188986755062e-03 6.601907072001111931e-02
5.264309905294137400e-03 4.307339531379229987e-03 6.302536016757701032e-02
7.467600986623410160e-03 4.693514570835507528e-03 8.294391715769475204e-02
1.871419300804437816e-03 8.637075799226383993e-03 9.675869974473878810e-02
7.032093537255345791e-03 3.209557781134470943e-03 3.019017711243027202e-02
2.325208932611149814e-03 6.523185440274697697e-03 7.277885218846398552e-02
6.700740691174053923e-03 5.309616901747443284e-04 4.785672942624526888e-02
3.732941757784083350e-03 5.444652400771452828e-03 8.647799003760624215e-02
1.936127527162222889e-03 7.049875018628391950e-03 7.555234481796863077e-02
4.825722626523541552e-03 2.577755804648170293e-03 3.452397873342871043e-02
6.738847008371785970e-03 1.769771139750604596e-03 8.604185428142401004e-02
9.037062182506624616e-03 9.243831120320294623e-03 8.633278015044759668e-02
3.643218784216114940e-03 2.912458859732488040e-03 6.282083096688736989e-02
1.861913097754851068e-03 6.819395403554869874e-03 9.054950604350738008e-02
2.608595531742125603e-03 2.910546058315077126e-03 2.707167253220667258e-02
2.173335040967182968e-03 3.634988567665864098e-04 8.332798338854181808e-02
4.909349299082732673e-04 5.904255632960315851e-03 1.388234510662794685e-02
1.661731291426740654e-03 5.488756319791752557e-04 8.091782036381356402e-02
9.924471064774320270e-03 5.525380868710579908e-03 8.530999732824427750e-02
6.246636984588179071e-03 3.452336664712970724e-03 8.936235915275536623e-02
6.431755474289820897e-03 9.004149450208408234e-03 9.205184500298151107e-02
7.900620392324957802e-03 2.259027050652641410e-04 5.389427046470570554e-02
8.237105248050512196e-03 6.316544536986659457e-03 2.278339986081370089e-02
3.639194475110491423e-03 6.797697017554985358e-03 9.352411175797302467e-02
4.712468763687732883e-03 8.589510793151875628e-03 2.750927045534770632e-02
9.199992432966128814e-03 7.701516556701330264e-03 2.683906844280886661e-02
8.434960927809148981e-03 6.689787521117008910e-03 8.361261743147282988e-02
7.734824329177487738e-04 5.948288591506757997e-03 3.786380017876695564e-02
4.629094237125593730e-03 1.298249630770400989e-03 3.889459186533998636e-02
7.290470752299906682e-03 6.145459873551277138e-03 1.881910212767824719e-02
2.069308901343786130e-04 7.682421857875096523e-03 3.166862560196758575e-02
7.368313438273352105e-03 3.363267071332914915e-03 5.196420353322891983e-02
7.278866408330369672e-03 5.529040668238987405e-03 5.260253357000111568e-02
3.091029123045461319e-03 3.291411388354087333e-03 9.345629245551197173e-02
4.799851913580232242e-04 6.532190580403616879e-03 3.433924698050622865e-02
1.840950209268092707e-03 1.707905989207312214e-03 3.946017035072488244e-02
9.171996165255800332e-03 2.965619849155801298e-03 1.758361612997728571e-02
4.565488386750898159e-03 5.395664805050346367e-03 8.233679597869252020e-02
5.960325232990566768e-03 4.656255322081160990e-03 6.624336046554793467e-02
5.222937628263047034e-03 9.342823671074413153e-03 5.790678230549111544e-02
6.773224025120624762e-03 7.840940153476756713e-03 8.139357869518851207e-02
6.253244797334886300e-03 1.371522266617922637e-03 9.805033270924830291e-02
7.535908986517217759e-03 4.957739609450798925e-03 8.176300690559502871e-02
9.546944461280754829e-03 3.899027192663817739e-04 8.032410842943267515e-02
2.856247124003877605e-03 2.700845495127841833e-03 6.956131305671720000e-02
4.590198763618746555e-03 9.730552688137137501e-03 5.670528006723164066e-02
3.734794335793531483e-03 1.168989467275784958e-03 7.169169061028009271e-02
7.497359821205687100e-03 3.278902273870564019e-03 5.959822477251044970e-02
4.943984473280255490e-03 8.649461772784651156e-03 4.597905510705638937e-02
6.748594258008951130e-03 3.664884710599043346e-03 8.170952511151705067e-02
5.268448304507736095e-03 9.146111741669906217e-03 9.550650399168292282e-02
8.264014442354479517e-03 4.368104346657370601e-03 5.014985329141765508e-02
8.529223160196703832e-03 4.033139717265948714e-03 7.198159751789086347e-02
2.662835272082669878e-03 4.258335831706832122e-03 7.230084267609410142e-02
9.214957456024875163e-03 8.942013207042905781e-03 1.654423610890662366e-02
3.767508944233139302e-03 7.963978407543408772e-03 3.165965481357992800e-02
5.113105416510532828e-04 9.567365854875422605e-04 9.142026324664484505e-02
2.532225450778326920e-04 7.165205039134602688e-03 4.227886682464606499e-02
5.472157974084761699e-03 2.187997560792593905e-03 3.591959313584235092e-02
1.492421922211351732e-04 8.937622543899742186e-03 4.787668219353355403e-02
7.538956482335642216e-03 9.264464354111677513e-03 5.680114645052439237e-02
8.076936456829674621e-03 1.980343358201441459e-03 6.621364045582084357e-02
6.431168954322093699e-03 8.675514371225261090e-03 4.110066953261389683e-02
1.765563564306106992e-03 5.732381190322925757e-03 8.063528869869171500e-02
4.037386926801047812e-03 9.983808126575377181e-03 7.376895226585623855e-02
2.553752855566904494e-03 5.505831759596303485e-03 1.072497439824282930e-02
1.159330933263021200e-03 7.406970536897393431e-03 5.526578586107269014e-02
1.683271307884747284e-03 3.830092894496066411e-03 8.889679950472732795e-02
1.474399818015925982e-03 5.437020998510202346e-03 2.399282887789855670e-02
8.572067451416033948e-03 6.778176720428834116e-03 7.350754705533851796e-02
1.976841379529485111e-03 8.050187817175752727e-03 2.946193530651407266e-02
3.507482492101828171e-03 2.977631497031166773e-03 6.930005995320136225e-02
2.723969721584305025e-03 6.432833471224625073e-03 9.971753084841249171e-02
2.423816091740572357e-04 5.864113287733485266e-03 7.906436426172196164e-02
3.306498245043369005e-03 2.656781807454012168e-04 2.567509822302106032e-02
7.941012844862636129e-04 8.671362647692917912e-04 9.555560153031278370e-02
5.003116167333000915e-03 7.955143458080472449e-03 4.320120154786607353e-02
8.906631552813130265e-03 3.355835075361147165e-03 9.230413014446703368e-02
6.714069221307565616e-04 7.692213944185701674e-03 9.106411517077915574e-02
9.031991439586238568e-03 3.080613106515044022e-03 3.662237028943701039e-02
2.823356620610623612e-03 1.270320110001827113e-04 6.074502858460124194e-02
7.289946866304282923e-03 3.605667598775826998e-03 2.279558312858915442e-02
8.326795079392568591e-03 7.486848647703596427e-03 2.636373059208663161e-02
8.000722716454151257e-03 5.710638449260401102e-03 4.618659027950504370e-02
8.501622691760103755e-04 2.080114488917910159e-03 3.855837089775043802e-02
1.514266469336330873e-03 2.728696148201421694e-03 6.278166033840433535e-02
3.636172567117280235e-03 2.880262202965501363e-03 4.866597137204409229e-02
3.834381305983706675e-03 3.425709045128452930e-03 1.647440701034798283e-02
5.488577985703313802e-03 9.107101800797786847e-03 2.066503995987108849e-02
3.233464943087272468e-03 5.388711385791994726e-03 7.962915519248592311e-02
8.641229907675031328e-04 6.428161260546324043e-03 5.117976607270633554e-02
2.862424541328889831e-03 5.895307930949520185e-04 8.674634575262249458e-02
5.270058815418111713e-03 6.897733168697580720e-03 8.526613693321298537e-02
9.873809595694258562e-03 5.728615879899291718e-03 9.539808481049477651e-02
9.429205006507172804e-03 3.404706816012120687e-03 2.928380707059977106e-02
4.020254336706746701e-03 7.658771265483906542e-03 3.157961284099704280e-02
7.128330108466420303e-03 9.063742565735487602e-03 4.116673846937787123e-02
6.662584970214068848e-03 6.948918123139638352e-03 9.697872434930136787e-02
1.562970257846837529e-03 7.912498038138111173e-03 9.182059331374689548e-02
3.447532692669077158e-03 9.848273543923936543e-03 2.061500462549836071e-02
9.662994792075085479e-03 4.894057120238826976e-03 5.967906819340612623e-02
5.695051210259253170e-03 7.448786681304080635e-03 3.573828388738944928e-02
4.544156321047520750e-03 5.619385756667441556e-03 1.135615147869330037e-02
4.756736640809186220e-03 1.227417474115865669e-03 9.943789488088829176e-02
1.576356844664112474e-04 5.539125199147775305e-03 4.622606726062816751e-02
9.160067681119552288e-03 1.188528824833668708e-03 5.424930503107219110e-02
5.850479574187814925e-03 5.448388176864480716e-03 3.413873364335127947e-02
8.478569216274147932e-03 1.151781537322062437e-03 1.953595565713858034e-02
4.446233247061276775e-03 7.543226533393630577e-04 9.954500997581507138e-02
1.903975803671225080e-03 6.061857508334859805e-03 5.456034483007932145e-02
9.014806800292331961e-04 3.998621929523277739e-03 7.260872403928220198e-02
6.818982371059039305e-04 1.978705212215512398e-03 4.287190389790939554e-02
3.031307435997271718e-03 2.692155007139425665e-03 6.300956757230077865e-02
5.768181282879853052e-03 7.885266270421230697e-03 4.972667329642718737e-02
3.103791426096886349e-03 6.668059827310663171e-03 8.312829821345855963e-02
2.651583936883283518e-03 6.396290607819749181e-03 1.927874603562160227e-02
5.843666253305438221e-03 4.758272226078689646e-03 4.752490842448604813e-02
7.011313455941685369e-03 9.043732515888372459e-03 5.128889850352177232e-02
8.704399746438190588e-03 3.110752043092528726e-03 9.693505346514801058e-02
5.607556015923501752e-03 8.642123002804022458e-03 5.500031308028863197e-02
1.498688965617850193e-03 5.584965487417487343e-03 5.395101564138558847e-02
1.361494468957855824e-03 4.933831596508024900e-03 2.440774890438967420e-02
1.486555087573895482e-03 4.095211092882488670e-03 3.115476614254791138e-02
2.894808561770184641e-03 1.985492853381032666e-03 9.060777677138619202e-02
5.328554706726125641e-03 6.138614617621226434e-03 2.164572513590803937e-02
5.967226395410476884e-03 2.233088536768717842e-04 4.315804964397353810e-02
6.021345041619698135e-04 6.987062330477677823e-03 4.527181063344731804e-02
1.009784066981222334e-03 8.557136000349213623e-03 6.536057853487925451e-02
8.606421551085761609e-03 1.413149056160469333e-03 1.582005818108739650e-02
7.564087992257352393e-03 7.447573834041449486e-03 1.083105107423981694e-02
2.914593731858229446e-03 1.656359931615420267e-03 6.156770938307782465e-02
1.145948794673263513e-04 9.386576535847488550e-03 9.117211676535737219e-02
6.355683021396403738e-03 7.854167757104098604e-03 7.737481664076062415e-02
3.242072417116569506e-03 9.967739546189112801e-03 8.525644466379131425e-02
6.596457734576866147e-04 8.544942655863993573e-04 3.778925135477775171e-02
2.445468526943674146e-03 7.156241238026901826e-03 1.353346029048690946e-02
8.096968325270842773e-03 7.727002070396228953e-03 1.756051054660619920e-02
4.014495565009135701e-03 9.564913972333097258e-03 5.348202071697115423e-02
2.378844276783509924e-03 7.441724489621474696e-03 1.222056252657879351e-02
9.453983562732006830e-04 5.323516085046338386e-03 1.492886028633557891e-02
3.150067058811171529e-03 1.602832667267524869e-03 3.469435308743889362e-02
5.590851414262952915e-03 6.858992908621076336e-04 4.657267146223059706e-02
4.042542512405242899e-03 9.731148442124288797e-03 6.969433638522237739e-02
3.477366545448893915e-03 7.601379513303719096e-03 1.481896970499887826e-02
6.887062836112078229e-03 8.459267373471334936e-03 2.227603116268313255e-02
5.599904726022199124e-03 7.329832907758204209e-03 6.882453219771811348e-02
7.763570039751523273e-03 6.351616180123451777e-03 4.620270620959920221e-02
1.091457597243894202e-03 8.644133668524569061e-03 8.255160704568384467e-02
4.768136738718494437e-03 9.676408469533040110e-03 1.393748048598078548e-02
2.296431059813038456e-03 7.486332344447210393e-03 6.026050905423602916e-02
6.200319190858982407e-03 6.507852409143976245e-03 6.243431447935841178e-02
9.569595340113685664e-03 8.744003872875015515e-03 9.540228451283755406e-02
6.972726534438243931e-03 6.955646433741452701e-03 2.920806838064270855e-02
5.446897002210886879e-03 2.093316299458485800e-03 9.523072438346259772e-02
4.770063565977738368e-03 5.019885421623408034e-03 3.794235543817420925e-02
6.688098162201152642e-03 4.286145450839507973e-03 1.563876337232095182e-02
3.640302210615186090e-03 7.139928672115035749e-03 6.385645949031729107e-02
5.704448095123787303e-03 3.193071703072457908e-03 5.485674505503566889e-02
6.621189936200289582e-03 1.941602101443789738e-03 4.645933642447253042e-02
2.951276805315455019e-03 3.605011663154945867e-03 8.884813976195636565e-02
5.114650655098737508e-03 5.748197180704618832e-04 8.331105247356832000e-02
6.529898345220844441e-04 7.104008549553642374e-03 5.606606873730723278e-02
5.340662596321139530e-03 7.565381665865798843e-04 9.190041734982823396e-02
2.835582628694712296e-03 6.809786337605194849e-04 9.781913306929906904e-02
7.962104352043249383e-04 2.288050314561038048e-03 3.675716078706868506e-02
5.541546294302680808e-03 7.760165451104281825e-03 5.209453472981612210e-02
2.963676735137071600e-03 9.007315386862091086e-03 8.620004475969397784e-02
4.884111254288470497e-03 6.832306200935862363e-03 4.027530415477301867e-02
9.774472217862135645e-03 2.708559146999709854e-03 4.257304830885409730e-02
2.731715415741195387e-03 7.218808251242694353e-03 6.910824014578798025e-02
1.783542948374281607e-03 1.972843650948209130e-03 7.139524746253812781e-02
7.022105649375194950e-04 4.402118913167822937e-04 1.253270365060824183e-02
6.652344045306518225e-04 7.622583036507142411e-03 1.739893752716080086e-02
1.578583033440255929e-03 9.414449624944172881e-03 7.837006991550449220e-02
5.198026405091491289e-03 6.727654758355895021e-03 1.512505436588215853e-02
2.202194988085996903e-03 5.324167409306156118e-03 8.828662811034093671e-02
9.475774457430289135e-03 7.913478422408002505e-03 3.222691426800008280e-02
2.680800948836632312e-04 7.852192170470497987e-03 9.031893689379244528e-02
2.865846383779741078e-03 5.335446404312979563e-03 9.771082095579579352e-02
1.352284278035471420e-03 8.910588884421493175e-03 6.470420139080391986e-02
3.511410314945462470e-03 1.951117259118602702e-03 7.582523662475758319e-02
2.113641244107578206e-03 8.619461994933174179e-03 1.797829091405079779e-02
5.249890251421989243e-03 7.348407284904343766e-04 5.413668091658825621e-02
8.321807797958749933e-03 6.813956875581787115e-03 7.507896747771805601e-02
1.720097647705265582e-03 9.367040277590546124e-03 6.925712575587525399e-02
4.788973822694485641e-03 2.095045229612941748e-03 4.332723047108565095e-02
7.998201602822709857e-04 3.963383632272071515e-03 6.387549527157389273e-02
3.992309462767139154e-03 4.259459482479411620e-03 6.201943491838900896e-02
3.499228971628403663e-03 8.611061823033645075e-04 3.607558285739457388e-02
5.050871110940047259e-03 2.790304330421256290e-03 8.823927544513394949e-02
3.862434431418948835e-03 9.757932188928022943e-03 6.914442994300076806e-02
5.018821211208632747e-03 8.097205383474253768e-03 6.566087127098099718e-02
1.909155304453240233e-03 6.119751650074563287e-03 4.474782974273751324e-02
1.313029943645302152e-03 7.098604578668408875e-04 3.493201530805061655e-02
6.903788658100250622e-03 5.955104576739659629e-03 1.215830777086057690e-02
9.400346084356586349e-03 1.080042359814234205e-03 8.845470098277719018e-02
8.467600654300921209e-03 2.816994111596599331e-03 4.960690852441298343e-02
7.979253214146072790e-03 7.243715815433439051e-03 3.790456061564630857e-02
8.958744307873326915e-03 2.220049018950798810e-03 2.536579731460318274e-02
6.633612674925499705e-03 4.664440088456350483e-03 1.605735390836022028e-02
4.691061665819749871e-03 2.812266693827863984e-03 4.377796590594950493e-02
5.360716076995684747e-03 7.030965431130424027e-03 9.601509280723098672e-02
7.220007934096177651e-03 5.565494096193899891e-03 4.151091743252403182e-02
9.908739883215575070e-03 4.832258766942138135e-03 1.663465051458834151e-02
1.930009037379320884e-03 4.723707073767943743e-03 5.433996532074206187e-02
8.741631154546578367e-03 6.451844092922035499e-03 9.055331610329654668e-02
7.531031354597824724e-03 6.763884039751091697e-03 1.141715229418844083e-02
7.347115137404981039e-03 9.549095221076261963e-03 4.843730932598687422e-02
7.220243741574139222e-03 3.828471054145705238e-03 9.771217834186339546e-02
8.411663353446488869e-03 4.504645473068884243e-03 9.576089340172459774e-02
2.447489221701221358e-03 8.447528667545174674e-03 4.193056209030096571e-02
1.326142620555827200e-03 8.569724296765295415e-03 4.661909252472662413e-02
2.140310319808221874e-03 2.044253001376698450e-03 1.531869608456235855e-02
6.462884498661599329e-03 3.312162126479160484e-03 6.280107806646757773e-02
7.867902912658620088e-03 7.687035572191977875e-03 3.454579574832038896e-02
8.311386394804907984e-03 5.604902596127084476e-03 9.437263105665190388e-02
4.250838490763284017e-03 4.698236143557944777e-03 1.938449744785690487e-02
9.099500648113118678e-03 9.753541535434348889e-03 7.118678548259570193e-02
3.899823748722642657e-03 2.183268057692915477e-03 9.272918663913140569e-02
6.640166609902160323e-04 1.401688720073060099e-03 1.263356956183716781e-02
1.085141062712500310e-03 8.216367416093941015e-03 3.193046458675578847e-02
5.734493548856911538e-03 3.360269014093216974e-03 1.430235045025172493e-02
9.219653607231231840e-03 3.307636414021962522e-04 2.039997617788193163e-02
1.028400635078915732e-03 6.937944913326125375e-03 2.619290501854532743e-02
8.142676096489641531e-04 6.977469086351958602e-03 4.998736139752614493e-02
9.430933319915449017e-03 3.394509250083980849e-03 4.596263328592187225e-02
4.843298190374769122e-03 4.228459406548918179e-03 6.954041568108385030e-02
9.596812961202603326e-03 7.728612200770113363e-03 3.537429595353747125e-02
3.977090351447356426e-03 5.727857467317526083e-03 9.865346624182702584e-02
9.709037018786561071e-03 3.380793217552847257e-03 7.047264986341714166e-02
3.446690871779688452e-03 9.162985660181637015e-03 7.363822143736241388e-02
2.230816312830208835e-03 5.584899768267831237e-03 4.240398392032337926e-02
5.301982524113392665e-03 6.655749130205446118e-03 7.793179762533247734e-02
1.913738857341825252e-03 7.837647135819255902e-04 1.564986107625682479e-02
4.189317252093024968e-03 7.735619455158940054e-03 4.330231212110912525e-02
8.038223331664411803e-03 9.791632276208359770e-03 6.257709661294612313e-02
7.960100304159797510e-03 9.374552635135259895e-03 1.627466715798104452e-02
3.337885775378825453e-04 6.095858632525736655e-03 1.855439766095372950e-02
1.784290427065697918e-03 8.783854343931711897e-03 7.608894521743538031e-02
6.424981372331789280e-03 3.200608700458880320e-03 1.902989759291478372e-02
9.392596844910432868e-03 7.303902306512891594e-03 7.837524697682937691e-02
3.929427924775461163e-03 1.455974294181925201e-03 4.822351166188206667e-02
4.591898569608720941e-03 5.283799893882366394e-04 4.235303252663703139e-02
5.305233444890368813e-03 7.142325303088467234e-03 1.422836568582420275e-02
4.666461590811121600e-03 2.935138540008546890e-03 3.390999144668954690e-02
4.970021549719950797e-03 1.287437779592065382e-03 1.070549625785331346e-02
4.234065218746218585e-03 9.790993665627795509e-03 7.951077976939568970e-02
6.008622775847271766e-03 5.370355462389193174e-03 8.797774036105449058e-02
5.208589929287524983e-03 2.334989182511267372e-03 2.303274126409411010e-02
1.159068951981292702e-03 1.100833587474679643e-03 7.462653098850993705e-02
7.595401493094842624e-03 8.113456933207249117e-03 2.449664262752926369e-02
7.842010220019833902e-03 8.684057102970240208e-03 8.396921069073481902e-02
9.814241429222190366e-03 6.517935093400168550e-03 4.185092129797152866e-02
3.727881743046370256e-03 6.541376330548649871e-03 2.885972874441555119e-02
1.557515563125354600e-04 1.332988298197897972e-04 6.189081731283824217e-02
9.563729050277292726e-03 9.147976418066998058e-03 3.112618297790586963e-02
1.299756999689067856e-03 2.234285490894385821e-03 3.490786658123388314e-02
9.395932695594988796e-03 4.348989835064462177e-03 9.688741790895454009e-02
9.979085933946880288e-03 7.964319011330487849e-03 7.628142113926586476e-02
1.030864829628495936e-03 9.457330311687855984e-03 9.875751888220682395e-02
8.342304927727972174e-04 6.659942881962504189e-03 5.285292048606573395e-02
7.573154892126145871e-03 9.418268186578081583e-03 7.693115875043912699e-02
6.426708748227602866e-03 2.111680849808259246e-03 3.602904773648462483e-02
8.058771201455908542e-03 5.791003812567236883e-03 3.600624906767411343e-02
1.582948895346882176e-04 8.104166360500399818e-03 6.556347112365645824e-02
3.989796777189491030e-03 1.852056126728494814e-03 6.845912286310643080e-02
8.246734088268996635e-03 3.945665635600175032e-03 9.148763927821340625e-02
8.560071131072976083e-03 4.372720375798191256e-03 1.383136340282340240e-02
7.436880859791737686e-03 3.425726042074640244e-03 3.607043308931100201e-02
8.668271535890713711e-03 4.369274523921838453e-03 6.552015714394891777e-02
9.068288693784237395e-03 1.368014362809922809e-03 9.148312444954229128e-02
4.475544686281761157e-03 8.718569722128328287e-03 1.100300212657966820e-02
5.992968077192459449e-03 5.376944433650490338e-03 1.783042552900240135e-02
8.463185495650058995e-03 1.338352543703895175e-03 3.668091087806853862e-02
3.394835654064161466e-03 4.348143896691246922e-03 1.882210465622068118e-02
1.366122023187423115e-04 9.189696769157314898e-03 9.242880003464437610e-02
7.070791328342474619e-03 2.126733812385961462e-03 6.196517625842708904e-02
6.498225707469416218e-03 7.555248033952395885e-04 1.730610700118296458e-02
3.524769699778591489e-03 3.610093487531418864e-03 8.317015400826328897e-02
5.584739660622502905e-03 5.717130363140609552e-03 5.712633889281019950e-02
6.704996583527574744e-04 4.363384113075168685e-03 7.135965956011958156e-02
3.906072679199491804e-03 3.671722819550224219e-03 1.355443482554262447e-02
