# κ ℽ g
2.361655373336091039e-03 3.580535173058820887e-03 1.474224191695539107e-03
5.736776266922857803e-03 3.787147692784933843e-03 2.896814001109024057e-03
8.422886622579540961e-03 2.136263449036322672e-03 6.487470047427928294e-03
4.456047108856913373e-03 5.549725111852768511e-03 4.857914423906890995e-03
7.212486400994239273e-03 6.660549069651178905e-03 8.579154538786583351e-03
3.385314009115870763e-03 6.925827443034317417e-03 1.089080310095142355e-03
7.435351203216690637e-03 2.376752592608357556e-03 8.995315025056486655e-03
1.696895390238758756e-03 8.043190729620695867e-03 2.425930755085175129e-03
7.169236142761016388e-03 3.204347964001678581e-03 4.831815169011757435e-03
3.864112503423159338e-03 7.051608321956251597e-03 3.273282128188751468e-03
6.787457449998261956e-03 1.874565587601734543e-04 4.443692865511304942e-04
4.986491820406540459e-03 5.352990777010715497e-03 7.583460438985100641e-04
4.625330295920515068e-03 1.501452074629578684e-03 3.806600489188226646e-04
7.747689526228046693e-03 1.477104209854618409e-03 8.411646968786280418e-03
5.322119955318236348e-04 7.879795799157037622e-03 4.376528685883188108e-03
4.597843605084365320e-03 1.023145569267984575e-03 5.250052344577017804e-03
9.131797653170702078e-03 8.677762599722761358e-03 2.728340407460733662e-03
9.001075078648168581e-04 8.102066140900842858e-03 1.678272172447241349e-03
7.705573197594072464e-03 7.901211344321295432e-03 8.601648752634822453e-03
8.319886442992681028e-03 7.171382952504582603e-03 6.640415452916589856e-03
5.779922765688646873e-03 3.911361379104569269e-03 4.552177796838743559e-03
4.890535706834927068e-03 7.645744335089375843e-03 8.923357431865397427e-03
6.178197105348114636e-03 3.684036469842280007e-03 8.129504328839021188e-03
5.106421192910944908e-03 1.666948765170831988e-04 1.060950027598434129e-03
8.086413684568584739e-03 9.424935702945759497e-03 4.598516625958526741e-03
6.740501247721216024e-04 8.824631979545109403e-03 9.833742933066155073e-03
8.721098240499790266e-03 9.206297384267602552e-03 1.320018795952860756e-03
3.523695428752736305e-03 5.108912935427496922e-03 4.476525204726046307e-03
2.039703562018998096e-03 7.587017794035675472e-03 2.279414911876579460e-03
7.319782067747113846e-03 9.808709208042998284e-03 6.949644796537163965e-03
8.497984847638855033e-03 1.303845729246453896e-03 4.754815942187808585e-03
8.765447706334287062e-03 5.839743047053518737e-03 7.704764183435531752e-03
7.515741513511629314e-03 1.707537523492147491e-03 7.724882729461265453e-03
2.746597974456442548e-03 3.423301012424476500e-03 1.609592956465049273e-03
4.620481818435594537e-03 6.804737018472770127e-03 2.011693660214397203e-03
3.354134742380312107e-03 2.458178261644422373e-03 3.709577324012299122e-03
5.285823681497609471e-03 2.355990431231208158e-04 7.704620188705074701e-03
8.311979773380002989e-03 7.794792621951254427e-03 5.193880975387630584e-04
3.247500264512350777e-03 8.832647458756948122e-03 2.705896963681615145e-03
2.427686387194281491e-03 2.578986970766570987e-03 5.059617917260245817e-03
3.000621164619951976e-03 8.662051228124744828e-04 1.988100289849561476e-03
8.859806857907550140e-03 5.535552605847653086e-04 4.859891326175734723e-03
3.380887049315652645e-03 1.125138555689472004e-03 9.098566001135377154e-03
9.979610141955108996e-03 2.046784255134834109e-03 5.640184746137794254e-03
4.718175558269772224e-03 6.120717629971549230e-03 8.174872382439055812e-03
8.180104051217263611e-03 2.290800504743990048e-03 7.027743438055192304e-03
4.072917812286855517e-03 1.444287931001956345e-03 5.306786604724836147e-03
1.533827492737752270e-03 5.788991533538226028e-03 7.747643247850784405e-03
4.421539347222267369e-04 3.655988325130464425e-03 3.682333709732984930e-03
9.858385489404639969e-04 6.467436389047082762e-03 1.947976303493655472e-03
2.683718758540786908e-03 8.783369393114559207e-03 1.010100121823583877e-03
5.467352864315221800e-03 8.402365590469697623e-03 5.709364329950426115e-03
7.645618269457566361e-03 1.969301662439292781e-03 5.990816391908833881e-03
3.435931865646234522e-03 6.265424904805888540e-03 9.035155039644407124e-03
6.812205009169558772e-04 1.749335713885383724e-04 5.597622432721902595e-03
6.330459535478710938e-03 3.313257639087797447e-03 4.846260184510941052e-03
7.464555273201616166e-03 4.270147822339889938e-03 2.594451039631874719e-04
2.928470032836270019e-03 9.484023474406261950e-03 1.390486201778552439e-03
2.079385486253304115e-03 2.131505674349197207e-04 3.812550909474259845e-03
6.676490791569040552e-03 2.126291775113007404e-03 6.903772686596548573e-03
9.794942782332970166e-03 2.446127823051179925e-03 9.922936601031318721e-03
8.299561452007192530e-03 2.481656739274340148e-03 1.485567776541277599e-03
1.600826507513999864e-03 9.396955550538956675e-03 4.984596001187447702e-03
1.714489566337630685e-03 2.871369318943877303e-03 2.340519685729411728e-03
6.617554533157137681e-03 1.780624871426522053e-03 1.013630408206902481e-03
2.056357475717063375e-03 1.383114172199352066e-04 6.793855706828403652e-03
4.391954100691628426e-04 7.087569854904287280e-03 9.567563691583258825e-03
3.565255195968356806e-03 9.131185197274018298e-03 9.360264685953901403e-03
2.078630781432284913e-03 6.824600250753353956e-03 3.208481801645134829e-03
5.933925020893689823e-04 7.786179278576029275e-03 7.938205862558077308e-03
7.150882313041549178e-03 9.070108646232134982e-04 3.783761585399331726e-04
5.779119912619476614e-03 5.358131720151491743e-03 3.706541815893682739e-03
4.933039648658210652e-03 4.552797000194071242e-03 6.454990231054992707e-03
2.229155082355274101e-03 5.367906245191325990e-03 1.657325920539552211e-03
8.329775223708367135e-03 8.134629792847205415e-03 4.391003873097907434e-03
8.716230168179238055e-03 6.244466004781461417e-03 9.567846582337188530e-03
3.342265001584833473e-03 7.736484981809915555e-03 4.688761747885135389e-03
8.425739609405531044e-03 9.272346685226773647e-03 6.342688320325212507e-03
9.792632718883030260e-03 9.151763952169725269e-03 8.767282878055544446e-03
4.795155605847149088e-03 3.610001073749701818e-04 6.239142056732774333e-03
8.381382157760026985e-03 3.974016753120928822e-03 2.515910252859821297e-03
4.804690051368251148e-03 9.454926421175182186e-03 5.703422750030206871e-03
3.872737809439184744e-03 3.351294024479145595e-03 5.708630394553881882e-03
9.438879601232056174e-03 9.268595947658319137e-03 3.289900883809759435e-03
1.587794632568816566e-03 6.086292633216259899e-03 4.393821067738769466e-03
2.645913621283477093e-03 5.236297702314656952e-03 6.471448899998938527e-03
2.969760605142087589e-03 2.881160460314973436e-03 2.341912642576477084e-03
8.530730327223420492e-03 7.266657846966039121e-03 7.493000844212289145e-03
6.607106057301271110e-03 4.807135116991369424e-03 7.991979170450936101e-03
3.282977766384732876e-03 8.415319753403467532e-04 2.069384534952031958e-03
6.725622568220590049e-03 3.502335464115539487e-03 6.153644466249046097e-03
8.124475138497956085e-04 2.600695570392184963e-03 8.576773257008786858e-03
8.524593515927282247e-03 9.077742383396609355e-03 8.963128299808772320e-03
5.650759986434350859e-03 4.148687621489055392e-03 1.640615608654971257e-03
5.185533780790219788e-03 6.629305259073060147e-03 9.604654028916498332e-03
7.999732660392552125e-03 4.126710851008253897e-03 5.531700859652230766e-04
7.772626737834691275e-03 5.700549522868674857e-04 4.250509620226513782e-03
4.279811929541222325e-03 7.520959194224441022e-03 5.908832020526876352e-03
3.630877345334159075e-03 8.228944694034076926e-03 9.208856204896179523e-03
3.016339239843163818e-03 8.384287993398530786e-03 9.576739902071714980e-03
7.986092515534492023e-03 4.443489765503285012e-03 6.415458871388028325e-03
6.674973531126009337e-03 7.244061271435113525e-03 8.151047323822376706e-03
7.208918134355654130e-03 5.520160750378386681e-03 7.303566418687353068e-03
9.324393503855971099e-03 9.366072534890277496e-03 6.504829552656404314e-04
6.781006333548703427e-03 8.513873625466374584e-04 8.212095897762521860e-04
7.041712808012443731e-03 4.649891649300767413e-03 8.746700086527673529e-03
8.883265736270086130e-03 5.841329378189511964e-03 6.287004929453323884e-03
3.042208252860311921e-03 4.853185352787291011e-03 1.346429445247187325e-03
5.936487259269516287e-03 1.357439235583257327e-03 1.153681853887713075e-03
6.553719736619034383e-03 1.494422766242024282e-03 2.286269158521695398e-03
8.355062627091704858e-03 6.541566798723841801e-03 2.698819273303448753e-03
1.577646107846255403e-03 9.312392735611709415e-04 4.595431225489739376e-03
3.317998753668820449e-03 1.550982123386639676e-03 4.010874039238948238e-03
7.408755110497383320e-03 9.353523956468996758e-03 9.435835026344922827e-03
4.131253431403720568e-03 4.203834072747996906e-03 6.727369728361368151e-03
5.765203159675345856e-03 3.635099231622807448e-03 7.467143336709654820e-03
7.816775328027729744e-03 4.550682197687334180e-04 8.013270843820054917e-03
8.841080129456405090e-03 6.569680793521023680e-03 7.371877028256981594e-03
2.455014635586269967e-03 3.837082086037891127e-03 5.306681966640696031e-03
4.969999574488803001e-04 6.074899914644147671e-03 1.425640988249505820e-03
7.424102729651704639e-03 4.060732056449281070e-03 3.612080962023908170e-03
5.241258046529815966e-03 7.881758977202443089e-03 6.259156212937233045e-03
5.608122433358658310e-04 7.187233104391240780e-03 2.072104671558461144e-03
1.643606181167929438e-04 5.090607099234774509e-03 7.183494901249402702e-03
4.302023755698657602e-03 9.858017583353835891e-03 8.490086317281913403e-03
8.916399045326794601e-03 3.104625159321223061e-03 3.746509102856442411e-03
4.781488160801686607e-03 5.873249268408071468e-03 6.618345342739612169e-03
2.016208440853433422e-03 2.097575202655882053e-03 2.613682643239547548e-03
4.381374502623506563e-03 6.040746697414440917e-03 3.144506260096751465e-03
1.474257431532939025e-03 4.601539642790677649e-04 4.159672325509337909e-03
1.295618676324801401e-03 5.116828391426500068e-03 2.329544601647135990e-03
9.384089817340545911e-03 6.958699478982826106e-03 6.030842022020150260e-03
2.677938756073894831e-03 8.430775058380218789e-03 8.319475964340666135e-03
4.067266965142992373e-03 7.297868076671485890e-03 1.445625378841606818e-03
5.203505686916534700e-03 1.469611770015607491e-03 4.607352689950560548e-03
9.501189791818586555e-03 9.828017923459546334e-04 8.006367707440344280e-04
9.560509604512113999e-03 4.999034550285850163e-03 1.724960097881376227e-04
3.092556176836558195e-03 4.740417846009710445e-03 3.112909192161426603e-03
3.234083124023138123e-03 1.325021925064468831e-03 5.313622580862904267e-03
6.346747597415027843e-03 6.609467693332512876e-03 8.745042388421048543e-03
5.224093411808828323e-03 2.937862809480273028e-03 2.897437303830602273e-03
5.945196877347221596e-03 3.871385598100767888e-03 6.079262308758256149e-03
2.088767795372951583e-03 2.086364163246697684e-03 9.774627041200226532e-03
7.638812481198129119e-03 4.917168275503343636e-03 7.020883119011999372e-03
9.449548623068773981e-03 3.153627747736733634e-03 5.313726173023634002e-03
6.259871931748601202e-03 8.920792995810823212e-04 1.525589647806309835e-03
9.998214740592948138e-03 7.834032842031232388e-03 6.363960544010820869e-03
8.127983507091532042e-03 3.060944004845858862e-03 6.516057296671008518e-03
1.580940953638168295e-03 4.625942836860640756e-03 6.371981996451140003e-03
1.563445640958676221e-03 2.109655196504722861e-03 1.727594146712058999e-03
6.590670128603049079e-03 6.401081504250625935e-03 7.460744886510825742e-03
5.271902682264439574e-03 4.032515961630965366e-03 5.321740695132512466e-03
2.091651113733576303e-03 4.959012054792682166e-03 5.988698726521489435e-03
1.251785564430050492e-03 9.212249777689533042e-03 3.218874129533410948e-03
8.813465242374411701e-03 6.567483197876539634e-03 2.312047278511655053e-04
3.765975671751872842e-03 1.626490741026218219e-03 2.461718797238030259e-03
9.980720484442779511e-03 9.940838133237771962e-03 5.667181978888559055e-03
4.037767851129272362e-03 8.865244758126094443e-03 6.988491615300181786e-03
4.382294428529559180e-03 1.870920888723765841e-04 5.302061590412004283e-03
7.757603216971701958e-03 1.193410855113697083e-03 4.058810099601403232e-04
7.012730048168620139e-03 6.739770625242618059e-03 5.657767670525159446e-04
4.006282709099462207e-03 9.291735261472084187e-03 4.469919978905593887e-03
8.085951433829252979e-03 2.190776143089960201e-03 1.820447862280506974e-03
8.678863003044708785e-03 5.981979133512596927e-03 2.540930314678951137e-03
8.795708532602568991e-03 9.695029854000296668e-03 2.771150052456596360e-03
5.819342551335430352e-03 3.641149278564397886e-03 7.693956898742007958e-03
5.985649479729679596e-03 1.338855146728379136e-03 3.554631058691169916e-03
4.581036127933040165e-04 2.137892313027780090e-03 1.243895073435112011e-03
4.209909273493388053e-03 2.089957497404468668e-03 9.372673260626285946e-03
2.793210329714871255e-03 9.067707688283750678e-03 4.988019059549340939e-03
2.583301765711704199e-03 2.439576379484706837e-03 4.326561013077859577e-03
3.867175128668003375e-03 9.400197446440531138e-03 4.580441291932160937e-03
1.689707053519641121e-03 1.880213238624018159e-04 6.039991773308543699e-03
1.029231491342498181e-03 8.578280542504989475e-03 1.727450908520816904e-03
8.293107900808946832e-04 2.693331699330528146e-03 9.675178132030341945e-04
7.577260153424789091e-03 6.019333834148318102e-03 8.518743148913704780e-03
3.600616949158781579e-03 7.871566423232535803e-03 1.564166350512884857e-03
7.364769549362023063e-03 8.471095949560353625e-03 3.108051527946162611e-03
1.668157896292467518e-03 6.752345024152373552e-03 2.324904471281626604e-03
2.357773444213205789e-03 3.052192779530246355e-03 7.182962097410331738e-03
3.540115450724803329e-03 9.309654295746325539e-03 6.560813168366098382e-03
1.756407085933789141e-03 4.988825486570071244e-03 6.503107150329887585e-03
9.957584429679732993e-03 8.360241523196931118e-03 2.584189595515626586e-03
3.826919884336157061e-03 1.809604534215113148e-03 4.290443087683173777e-03
1.816218834866949964e-03 6.590424901660220554e-03 3.558843071669540430e-03
3.804135066594534296e-03 3.457170398704518047e-03 6.499275247216417147e-03
5.528023367451382003e-04 1.123016096354210102e-03 5.250166165746252347e-03
9.496527281536803686e-03 3.593142128189953134e-03 7.980095704553800268e-03
5.239078125508177947e-03 4.574349625471338908e-03 6.906925217466663124e-03
5.533844244563762907e-03 8.317306493024185718e-03 1.953932482363242035e-03
1.551477870779635138e-03 2.207729482648639659e-03 4.764258341445453890e-03
2.301648186085010570e-03 8.218619240898682871e-03 4.733882157380274631e-03
6.488051329459673840e-03 9.772098677694920910e-03 8.288776321427772723e-03
6.660491004844079285e-03 5.836503217420797342e-03 6.672106367976548234e-03
5.029046434245399745e-03 6.826812582153824957e-03 8.564716714176075912e-03
6.000290453640572293e-03 9.250707620643731227e-03 4.567071506510663945e-03
5.479077518304965519e-04 1.788852991518565015e-03 1.195837278063614827e-03
4.938837764043387977e-04 2.704382940941034257e-03 6.951255165590322638e-03
5.747341853850259155e-03 8.747019694628863085e-03 9.945843006433252587e-03
3.624410182859357649e-03 4.594391776956472002e-03 9.581068666753149096e-03
7.514930923726532291e-03 1.141953881221126257e-03 9.381722353355607252e-03
9.715500831329052650e-03 6.865045803211271107e-03 4.177025848421157990e-03
4.440122498538256156e-03 5.831204551177412510e-04 5.059205049723646853e-03
4.164057274766296175e-03 4.759678947564530138e-03 9.567382274858727068e-03
9.068913405909935499e-03 9.974736869619743075e-04 2.734732609842852567e-03
6.167192332478551794e-03 1.543062295998511935e-03 4.200204718897216846e-03
1.246106000933464323e-03 9.522254351067356570e-03 3.167963482531712706e-03
5.039036765871997108e-03 8.699384848487581520e-04 5.852427274469006874e-03
6.787940971893887537e-03 2.773464724270920806e-03 2.875745552421251402e-04
2.768601384750055908e-03 7.869621120995536762e-03 5.987993394123680355e-03
4.378884596938294356e-03 5.877103344357112978e-03 7.536833407136718163e-03
5.032638627762546675e-03 9.414496005385962138e-03 1.915251885795527832e-03
2.224408378063578908e-03 6.839530098027454125e-03 6.952106277236836350e-03
1.302851407008733193e-03 2.790222598230386857e-03 7.752296853879150212e-03
7.702557819230223222e-03 6.865620144777527002e-03 9.971391914387962505e-03
2.215052159808164872e-03 6.869396347127062173e-03 8.610489337629433776e-03
8.851023192455371481e-04 8.579953965856666103e-04 6.928342607541593950e-04
4.578463760960444461e-03 4.717230044577132991e-03 4.021072673300270239e-03
8.789192849520975626e-03 1.830266648854102273e-03 1.657221143804695320e-03
4.179292602418482536e-03 3.200520841855535904e-03 9.519063125897968616e-03
4.277921801144062182e-03 5.176720161280234066e-03 9.992337233720016004e-03
9.717348318383557150e-04 8.916520430475608980e-03 7.507563208480470818e-03
7.628297912001658250e-03 5.230907059813678234e-03 2.779271030212597331e-04
4.426923121843580507e-03 3.187558700784517279e-03 4.409462457191552255e-03
2.090548610593434119e-03 2.784867762881915523e-03 4.884375026236292480e-03
5.285883204056935313e-03 4.859830592206118224e-03 6.834605272741344807e-03
7.702858252086456671e-03 5.547401131632338257e-03 7.634467647468845715e-03
3.265730675681681721e-03 8.120691591068878931e-03 2.937834596103566526e-03
8.414636521168882000e-03 1.865311947861605533e-03 9.749649505278958420e-03
5.261237856713084360e-03 9.251565703413100125e-03 8.927019043501502327e-03
8.677889884202059922e-03 9.822936773689165679e-03 8.519329086682242078e-03
2.475298950837772141e-03 3.019652029833299299e-03 8.943563338232938045e-03
4.479284399165328438e-03 4.117851302701286409e-03 5.708895105564677948e-03
7.966497929811411360e-03 1.522367645271478125e-03 9.804072485850711272e-04
7.401940501806992742e-03 3.817122187415685017e-03 3.539698717807274533e-03
1.744699218160116003e-03 8.446380923662615003e-03 2.510952461510606963e-03
1.105526820737373151e-03 5.041909814629075802e-03 9.755314638010529130e-03
5.073409110517236066e-03 7.316593436215916395e-03 6.397258012985752515e-03
7.299719105037009992e-03 8.127071978493768251e-03 1.086262870073479358e-03
9.300296160569621398e-03 8.411027186120426102e-03 7.813651143358760209e-03
1.775047863677266290e-03 9.585073646632439812e-03 4.560884099354343621e-03
6.757527364487780387e-03 7.701989387114192495e-03 6.205378133074228829e-03
2.237862570856131647e-03 1.391189445006218647e-03 6.164980428461838517e-03
4.027325837789011778e-03 7.758688458221054546e-03 1.603749673520822464e-03
3.740252699915257596e-03 4.340536885866151141e-03 6.162572761517931888e-03
5.506457263718692041e-03 3.483878570548376487e-03 6.945588872014202102e-03
7.698508381161715645e-03 4.339986559329732374e-03 2.767595200067187941e-03
8.258474840274266857e-03 7.176291722142170287e-03 1.488693907512061510e-03
3.647240026352993950e-03 4.878400549860060879e-03 6.193260287778761452e-04
9.684994442384655539e-03 8.613409247927454647e-04 2.918854726477678602e-03
2.303039011841376184e-03 6.214863361612256790e-03 1.235006283543631364e-04
1.372023752552202838e-03 3.440917495923919919e-03 2.037014372252368873e-03
5.000477707304008465e-03 4.279604684894831716e-04 7.064614188102173254e-04
9.052367540967066681e-03 5.273410761961062898e-03 4.492529099127876686e-04
8.562224989296964017e-03 8.590095884431282400e-03 4.143327594420393584e-03
2.541927272555275473e-03 9.248173950236552796e-03 2.195850466691212210e-03
4.818633112213190246e-04 4.051068272283106335e-03 5.438573946149195815e-03
5.845766745539253233e-03 8.804785319157956008e-03 6.432417872393796044e-04
4.397117475049186486e-03 5.247471018291032831e-03 9.050317904993099988e-03
9.871717745343748865e-03 3.286850597493613303e-04 6.250906867730970061e-03
9.100148427954764252e-03 8.869868222473082861e-03 8.446202169965897136e-03
8.768754591351547722e-03 7.892215818718958248e-03 8.494871958653437208e-03
1.041479302229642023e-03 1.657986608895512101e-03 1.741140340886711832e-03
2.220074362454224886e-03 9.965731018939957483e-03 4.711821635927482916e-04
5.354066289688411487e-03 7.494424409159768097e-03 7.368426365917125345e-04
8.293323638122022251e-03 5.747500147779412843e-03 6.013168424600261359e-03
1.096660145130170421e-03 9.186987966490435184e-03 6.075216030331318656e-03
3.503376266433878860e-04 3.486441273658560935e-04 6.572213131539139316e-03
1.570797047153709618e-03 3.878703745739885914e-03 1.579950374208635103e-03
7.813054579272164790e-03 5.099309904190010628e-04 1.927104425876536740e-03
3.559685947661708587e-03 1.150487034286146138e-03 4.588033319859441926e-03
5.282013930026552631e-03 9.580255437306599980e-03 1.991569671771565350e-03
7.483236270751262437e-03 5.370613259666577079e-03 4.415860642159389650e-03
9.794215344189543399e-03 5.887411130195126761e-03 7.340659191912591967e-03
6.904304776092020507e-03 8.165983988307546834e-03 2.285223568411348660e-03
2.383217007915928304e-03 8.310277287659378551e-03 8.463116263529833067e-03
7.386404239388399788e-03 9.921272840745631177e-03 6.424399321477697669e-03
2.247105226227692071e-03 8.530511095560895304e-03 8.173201810480319740e-03
2.423688685259692537e-03 7.214325579534485236e-03 6.181359487685924615e-03
9.988013755497184357e-03 6.540892546630767100e-03 8.761391931420318361e-04
3.943337774113953378e-03 7.330287077180894922e-03 4.097718183932839639e-03
6.996909952994939848e-03 3.038288980962979783e-03 2.017759095127517020e-03
8.550585408872808310e-04 6.274985450315736374e-03 4.790676055944850971e-03
5.566522450642413973e-03 6.073980895123399538e-03 5.559799080267906722e-03
8.689743550044357057e-03 4.147102107677790028e-03 1.360017344170878903e-03
4.285361364607590332e-03 5.706901431207311512e-03 9.078389564999254924e-03
3.826470712823846609e-03 7.279721787410621363e-03 8.238854500890244528e-03
1.419710879045306406e-03 3.044926096485054638e-03 4.935370582956510876e-03
9.088480392052200943e-03 7.132290015095476415e-03 6.299083628742103980e-03
5.548819634053839787e-03 9.118449751972290684e-03 4.624257220138329114e-03
8.011139466211372046e-03 9.777551614794858029e-03 4.916034007557240973e-03
3.065314381044326273e-03 6.589665048191540794e-03 1.121767373354302846e-03
1.849755956373909556e-03 3.912199060874013180e-03 3.574188926355396749e-03
9.754612080908740173e-04 2.141050611558957366e-03 9.636000642518691497e-03
7.056473027100090140e-03 8.156881591428589637e-03 9.188393741631143211e-03
2.936152602098717704e-04 2.836013565656249780e-03 2.025167519606702960e-04
5.628596718601817407e-03 9.346921593948018595e-03 9.482843011968793492e-03
9.875661451881512232e-03 9.599195021240817735e-03 6.658462894339077162e-03
3.754862177163890632e-03 5.304784690837592749e-04 5.387726964074641967e-03
4.229452739180340932e-03 3.955709532597219760e-03 4.707608671841742240e-03
3.278582396258898461e-03 6.684633317395819417e-03 9.934262099326605228e-03
7.105612183062321244e-03 6.762174928560573187e-03 8.701965373653346852e-03
1.231600858984014356e-03 6.519812487534646164e-03 8.925661415627514708e-03
5.771794928249872163e-03 6.555006793638155568e-03 7.490531138465474255e-03
2.037234975226349509e-03 4.278952991467487033e-03 8.265917096123535576e-03
3.102080860033520644e-03 3.915207707735968330e-03 1.916566166636644560e-03
4.832133844823074086e-03 2.776568015868906107e-03 2.604486134201928690e-03
9.474589704941098825e-03 5.559118842877330477e-03 1.275748357704282370e-03
6.240345657030510300e-03 3.682992914355600299e-03 8.627149319757354898e-03
4.932284176155585231e-03 7.539780484795310933e-03 9.903689899017723355e-03
1.413095740327941592e-03 7.003974671638456273e-03 6.021793859949138919e-03
9.060866628427713398e-03 8.445564277140348020e-03 2.195131802120795037e-03
1.291318192492407605e-04 1.345129167935518386e-03 9.248313174769946104e-03
2.231192307199433974e-04 2.936082375515419989e-03 2.369934079493538678e-03
7.922131676964868502e-03 1.527905690470216351e-03 4.348228037832357895e-03
1.185637767280207271e-03 3.252119486472268648e-03 7.913969759515106922e-03
8.698220783254462588e-03 1.201718338902801062e-03 1.307005136046822001e-03
8.103992256241686690e-03 5.747469115047247612e-03 5.064074230928850701e-03
6.622633235526065830e-03 3.676905521438093502e-03 7.463032192284481392e-03
9.999149614072945849e-03 8.868606366055138690e-03 9.586898719017357753e-03
2.068044954232385168e-03 4.273568200080910331e-03 7.965858356189294345e-03
6.216462112509652492e-03 4.980012411474065998e-04 3.121542271304747918e-03
9.368045845991627638e-03 2.210265809084379675e-03 7.950117994432043256e-03
1.347043914021747637e-03 3.483672658474564420e-04 6.812328707346544492e-03
5.212660448570247823e-03 8.456984556354525673e-03 5.871199428712891265e-03
5.188881320489834546e-03 6.407135571187429386e-03 4.877039773262628955e-03
1.373751663180559392e-03 5.798205297185190371e-04 9.977901096955073268e-03
7.154721019200839874e-03 3.568886582979193846e-03 5.725310021420754875e-03
5.257104156393364695e-03 2.542203051226217102e-03 5.611037712568969250e-03
4.604602308472096998e-03 4.412468851758633362e-03 8.949831564366184100e-03
4.039784140602770135e-03 8.106616203316414568e-03 9.725193356449206988e-03
4.981136900042316441e-03 6.623792014611264330e-03 5.991535578697334066e-03
3.799779034628989870e-04 8.682154484372411191e-03 2.058353943645743755e-03
3.344500934546938784e-03 9.108803840252184189e-03 1.875577377851790671e-03
8.147313417800807617e-03 2.237810346408163238e-03 7.435775565179890672e-04
3.332899300994573728e-03 9.647134100956956254e-03 7.159693980608925618e-03
2.891005198044767528e-03 4.425583444869897291e-03 5.771573112659642360e-03
5.716422388920028644e-03 2.887664929636155238e-03 1.372860201317249382e-03
3.430064027730354934e-03 3.708636081944701422e-03 8.205189687824694655e-03
2.887336887866080032e-03 1.639557444786338440e-03 9.481127440372067589e-03
8.508594190891489648e-03 4.568623905247586915e-03 2.509342735574186974e-03
5.656016703210139246e-03 2.170729239118470398e-03 4.990190753747188179e-03
9.518835634315063812e-03 2.986313770538368342e-03 5.890805165446279766e-03
6.406687735937545598e-03 1.851923978248819734e-03 3.449002353841178637e-03
7.465960716358107166e-03 4.422532419131474171e-03 7.193277313867011032e-03
1.572723323353931134e-04 4.454978769897819171e-03 7.052457502798497105e-03
8.191417926038259412e-03 5.975637142651453806e-03 2.363915158150035889e-03
6.189725878841746860e-03 8.248372438414319080e-03 2.549288240160992470e-03
5.558028835290117686e-04 4.800126625286183987e-03 1.678259009346003009e-03
4.781222538544689649e-03 4.056007784751554900e-03 6.161980310431843921e-04
9.943520836371148083e-04 3.229933053006257306e-03 8.527954432299917134e-03
5.973690221555491217e-03 4.100572158237270753e-03 4.487179717811200230e-03
3.068924090818513518e-03 8.762130263999965904e-03 2.654274687947580499e-04
3.753548621369695061e-03 3.241830102700169781e-03 1.563163979046492758e-03
1.044708163358178425e-03 8.759336605419635810e-03 3.113209150249481288e-03
7.625775367247581739e-03 3.145262227035303549e-03 7.671753142830663869e-03
1.793384395658632023e-03 5.069102194503194610e-03 2.380125221545357876e-03
9.558840066800917967e-03 2.041841168218829893e-03 3.713108129021300708e-03
3.040176213051765802e-03 7.790669996080175873e-03 1.395948679300379122e-03
8.070961002299979412e-03 2.080519379758892593e-03 1.152613906834974548e-03
8.693839830630002360e-03 6.897589799793461037e-04 8.759472161663235668e-03
3.947841017822884338e-03 8.441452998672639707e-03 5.114879508507089861e-03
8.254558318262890382e-03 6.328838210591283819e-03 4.647876790955985174e-03
7.456138508281561113e-03 6.380956862286464581e-03 7.417632610137403666e-03
6.233992965206823153e-03 9.580551268862695646e-03 6.221997592845371697e-03
9.226223918144399461e-03 7.715930366842313655e-03 1.025101155268584498e-03
6.462571566184192049e-04 8.539727443367579190e-03 2.138361149208280253e-04
9.713067886118063182e-03 8.929082562657180908e-03 6.474066380190567939e-03
1.967994185002616345e-03 9.089771253050395053e-04 6.550798491808682358e-03
6.332367869695713219e-03 9.672361485391382449e-03 8.978454772662803826e-03
3.563006415075874785e-03 5.566580985275891048e-03 2.655755755601892348e-03
7.114661291665417067e-03 1.998180666746993562e-03 3.085041525681720982e-03
7.686484057509766418e-03 2.111218618270794579e-03 9.004156195474927182e-03
4.985427686337983583e-03 2.025624595985547546e-03 4.133635797268372936e-03
8.530846076452380800e-03 1.341073432598937926e-03 7.222956118732928865e-03
6.286840080909093798e-03 9.240888117870754009e-03 9.078224559159693563e-03
6.753264707372887837e-03 3.578993033932683417e-03 8.445984292878203591e-04
8.390774197619926648e-04 2.539308461029959104e-04 4.515284955813848693e-03
5.434897844161463119e-03 3.849924967172464307e-03 1.371969748271207592e-03
3.002059385288765800e-03 9.398093248190324571e-04 2.516177910876076038e-03
2.918129406058866428e-03 2.179052816223391725e-03 4.299251135297181906e-03
5.751452586154686200e-03 6.658559574714174346e-03 9.585131246963292037e-03
9.217619048369381229e-03 3.322306253443696282e-03 5.235501128119788260e-03
5.506508939554317396e-03 1.662803948314532177e-03 1.609371588985253647e-03
6.594060524184604255e-03 2.028263678713773481e-04 3.620411770031371160e-03
4.654333287722687553e-04 4.906183370999386319e-04 5.738899531953333376e-03
2.856630690113157352e-03 7.408393553158004741e-03 5.376514922291543257e-03
2.819793152509893729e-03 2.011826290588321180e-03 1.938466497746245496e-03
