# κ ℽ g
6.217371919757366805e-03 4.168532212440324847e-03 7.330949276387694648e-03
9.018392117253720697e-03 8.665631095793300404e-03 2.008048216008732835e-04
3.189882599636055874e-03 8.681956899599949443e-03 3.099140696486269060e-03
4.278701347898223456e-03 7.249194788613893409e-03 3.665742096685275283e-03
3.599124382762964973e-03 5.459921266809252167e-03 6.664203363223336228e-04
8.801636284503348449e-04 4.149227305079479164e-03 1.425725805741815799e-03
1.970780927006332475e-03 6.679262453726144376e-03 5.085007907099423248e-03
8.157117902874920848e-03 7.061515801720878033e-03 2.039663792352650658e-03
8.272816408468129656e-03 8.695454803706322011e-03 9.624902924747892261e-03
7.894112733086029385e-03 2.902620297717371442e-03 5.908173492258600272e-03
3.021150003379288393e-03 4.519935168240214393e-03 3.628267224488574555e-03
7.405591958113091032e-03 3.388903430150812940e-03 3.929830114073775207e-03
7.958802992419071465e-03 1.703770636197764676e-03 9.425674404459627453e-03
8.982303447616187680e-03 9.423047915105614916e-03 2.474258590909893946e-03
8.043022540995340905e-03 1.255459765095081909e-03 9.077949537184949388e-03
4.304322374845742302e-03 7.838230239628546023e-03 1.779474607213199933e-03
5.543526340073521436e-03 4.320050577632869246e-03 9.250266423982363151e-03
3.090678097551190998e-03 2.595272692243384607e-03 3.054694410849684294e-03
9.396240183556782768e-03 1.889322860731770283e-03 3.268008287459579341e-03
8.707791114241185404e-03 8.140140240155628593e-03 1.099906718902119742e-04
8.639743515097013729e-03 8.176317546390683352e-03 3.765767244418082721e-03
1.145564997090713988e-03 5.074733310580547066e-03 8.605667183194323430e-03
4.950185384106493315e-03 4.998130121218462285e-03 9.592248437960261206e-03
1.868839120907568423e-03 5.433956656261697098e-03 9.905924933731911214e-03
1.594170999402638560e-03 3.040995131428181602e-03 1.615425971790689780e-03
3.687699667489359803e-03 4.980181733953361820e-03 3.910511439468834782e-03
7.879036384693728981e-03 3.670638362885873633e-04 5.102166452691968756e-04
5.835700268793339238e-03 9.364181495890789436e-03 7.141420976164034908e-03
8.915508322595496263e-03 2.091149246495394021e-03 5.744106499439663796e-03
6.625388560907878588e-03 7.840995750735008790e-03 3.334435071816847784e-03
7.915074489010331601e-03 9.946054229704012067e-03 9.736392668919804927e-03
3.975112495347055304e-03 2.340329877123306212e-03 2.664830908058251832e-03
4.642341041911770411e-03 7.379072474701925529e-04 3.342028562365491774e-03
4.787058729063802670e-03 8.736230974735047228e-03 8.359470243713605642e-03
6.503319146352020807e-04 4.998300767444519184e-03 1.849875245233569519e-03
5.841150345840356818e-04 1.685396662206194857e-03 2.406658642424964242e-03
1.828897665772015327e-03 2.436687855401717655e-03 6.383410656390184346e-03
6.234541528611367914e-03 3.553020139290683638e-03 5.336691249275724372e-03
2.739785710673548879e-03 9.711674175235388701e-03 6.278296068939631398e-04
1.602482610237364888e-03 3.086916093618794453e-03 1.854131853762613956e-03
5.518623565745908949e-04 9.058953915387626607e-03 7.848903326313582882e-03
9.238977072528140391e-03 1.824864570681893929e-03 4.932970321612626351e-03
3.278715913601468104e-03 8.991384256972941025e-03 4.392264700291206858e-04
8.532037024133598893e-03 4.251241956041805839e-03 2.805994021349290414e-03
6.553201682291923298e-04 8.121951835917476381e-03 5.956100797152888600e-03
6.494277390624154239e-03 3.585964478168429410e-03 5.666676955189930455e-03
1.898189639115517233e-03 4.793824682158022259e-03 8.760371680020632990e-03
8.821402122820350133e-03 4.527682535205969708e-03 7.063082963641402826e-03
1.034620541368905743e-04 1.884211568266454728e-03 1.186415559209719889e-03
7.364725130274261782e-03 2.547651948185954401e-03 9.511608140282791848e-03
1.255525764854524291e-03 9.780301998803691589e-04 1.559362178304350786e-03
6.099533349005697470e-03 6.457681215351295662e-03 8.922746680029498487e-03
9.881914495330912027e-03 3.352223264369274397e-03 7.130129740879881557e-03
4.716758934620858719e-03 1.741386317604362880e-03 5.727101946092293984e-03
2.448265972729537360e-03 4.656418523769354119e-03 5.595673860268894108e-03
4.762409733406656152e-03 8.054384896470355784e-03 3.915928820297925883e-03
4.126780449608287264e-03 8.544425471063352845e-03 5.657880757758125892e-03
4.191506257696311563e-03 6.994411081556500126e-03 9.167884884747332097e-03
4.824818296287107728e-04 7.150532782167912278e-03 7.026648719342508224e-03
9.889055882937093991e-03 1.591363583701357149e-03 6.725927839292046920e-03
2.151007263850899381e-03 3.930103551135633987e-04 7.414655539215639617e-04
3.577375448890554761e-03 6.426090824293627466e-04 2.461602483794099634e-03
6.412429314056647747e-03 8.052666803813245122e-03 1.298068356238207648e-03
8.799103732814008219e-03 9.201367926888680618e-03 8.406284225774605587e-03
8.911491199496968107e-03 4.195258025353444491e-03 4.916732890048286855e-03
8.455352043138669033e-03 1.001373416544557591e-03 1.719577986208397410e-03
3.693879392000127843e-04 5.800176545053195055e-03 6.199665985061605239e-03
7.173547385918650071e-03 1.836507579227705106e-03 9.249750778213026298e-03
1.739268504701570878e-03 2.983295877336201041e-03 8.791689096935506598e-03
1.534500174874192657e-03 4.736078893095901389e-03 7.970160917847657692e-03
4.953311046081864191e-03 3.817533606450351866e-03 1.202653117796971104e-03
6.288951548476165833e-04 1.262367619527403253e-03 4.780357159204940733e-03
5.377823396213791268e-03 2.391390075548979581e-03 2.859527339836480733e-03
1.754362504814611099e-03 5.505020437834420854e-03 2.797006579953631878e-03
7.685457104865921207e-03 2.992128288894386860e-03 1.917586365319336617e-03
2.587740654817054578e-03 3.290971404129333470e-03 1.100383294243486047e-03
4.115146530505716695e-03 3.450150822269725751e-03 4.639015127977353346e-03
5.897444425572295236e-03 7.769451772252831262e-03 3.437842066579755145e-03
4.182311667541689323e-04 6.279149229028893435e-03 3.454700599537061274e-04
1.549316172913849056e-03 2.729525626487126939e-03 5.739363988814943918e-03
4.060258187244337839e-03 7.373453373760997277e-03 3.083555920166538428e-03
8.704043565737340504e-03 6.985980600448440242e-03 6.466519625077426885e-03
6.211295218808569711e-03 7.631503712811102229e-03 1.464117492542494551e-04
4.809399013778652490e-03 5.269418470198949760e-03 6.036568071085633008e-03
5.139663978321781269e-03 1.576114744330723346e-03 3.656925705144368891e-04
6.246198874391976907e-03 1.454635412070485068e-03 4.593820046911411582e-03
1.932192163345810947e-03 2.172099559842322492e-03 9.534389013968139898e-03
6.415292091941453105e-03 2.332272687266667872e-03 8.537702674267734840e-03
2.592502529396804173e-03 6.567559241056823531e-03 9.680834013705201177e-03
3.571354416862533750e-03 8.507915575596524879e-03 8.106857383549223930e-03
1.392539617535220372e-03 8.109517244977808986e-03 8.380589864672802897e-03
6.424219305178658496e-03 8.157198455587603286e-03 7.357474069331277830e-03
6.143991233623842182e-03 5.382763710729837441e-03 7.402505790433364140e-04
3.348710800864772470e-03 8.648655006978380431e-04 9.212396372894216673e-03
5.340865445278388142e-03 7.269376931169341423e-03 7.554878085645070143e-03
1.087674147703773754e-03 5.158587554715933846e-03 9.384974889118951127e-03
1.408334482197204493e-03 5.687187187034078127e-03 9.067690994359611789e-04
2.073390811278914315e-03 3.470503687733488864e-03 5.162096115772537089e-03
8.126991655862850217e-03 1.030216213930741209e-03 3.790486897883142432e-03
9.340879672281731869e-03 9.849752481854124123e-03 6.354215598797390008e-03
2.126026411538030694e-03 6.332093897506970229e-03 5.919603347724987537e-03
6.202462490858378632e-04 4.676487278593413101e-03 5.873051093867882010e-03
1.697784875676432766e-03 5.983679153443169189e-03 3.454641771809462743e-03
2.245296131360998825e-03 4.763340940847007529e-03 6.123738269990436356e-03
4.438526216733914274e-04 8.297553350589953816e-03 3.034479043580432748e-03
3.847375360238236477e-03 3.038718705114220632e-03 7.882910160536346286e-03
4.488651550524648190e-03 1.187388069422797964e-03 1.987230277133580393e-03
9.201217234371835557e-03 1.183699522702150522e-03 5.055706985016597023e-03
3.662040958794318332e-03 9.035236006472479112e-03 7.301600874871909830e-04
7.649284142870606956e-03 7.491473049152298129e-04 5.598062656721566888e-03
3.298581179845545223e-03 8.495255189063874099e-03 8.365469794463832338e-04
7.585106313080239998e-03 2.937832431202776207e-03 6.542099552579311306e-03
6.946670113723174382e-03 6.145196895204655535e-03 6.302109608874441500e-03
4.176559051495330396e-03 8.114547801203622276e-03 2.525999543726149300e-03
4.191799410230705701e-03 1.260899205233136696e-03 4.178440037650428193e-03
5.113288793572903258e-03 6.694519813517488954e-03 7.977034806079950219e-03
9.948717178736216082e-03 4.500619939636490117e-03 3.626377704164389197e-03
4.318911532194382244e-03 6.189292465922385626e-03 5.319254113792280976e-03
2.313413572387934200e-03 5.550184560367951367e-03 6.823924386959064059e-03
6.386204162867414359e-03 3.260207988717825269e-04 4.584133628224580648e-03
5.432815794229646153e-03 5.771167510708544689e-03 1.222289439557824701e-03
4.465110416173501476e-03 5.344699890472568576e-03 3.506737055691681957e-03
4.337808350672800982e-03 4.398704707253594907e-03 9.807798830061886797e-03
2.521856001211798294e-03 3.335480927893430970e-03 1.261758548159459424e-03
6.789838760486674799e-03 6.603737893787615248e-03 5.154745032387076167e-03
8.942864183802143666e-03 7.135013947764654897e-03 8.319716441080102567e-03
7.793308342995033076e-03 5.928089350087918825e-03 9.051310082682194336e-03
2.832867956905759689e-03 5.372050008599206158e-03 2.187527778050580868e-03
1.156009569469782687e-03 4.141489258821898743e-03 3.755058200551266920e-03
5.220479566019900312e-03 8.455594396434441135e-03 5.583271374350900866e-03
3.957822890965983012e-03 7.919497909524134127e-03 6.788267994831141683e-03
7.260879913473123129e-03 5.554350089037165226e-03 6.915679553546375501e-03
7.275594264918691829e-03 3.775748484896955266e-03 6.954846905958521515e-03
9.351905585138242313e-03 3.651908696349938366e-03 3.883624619478442085e-03
7.598559362440068798e-03 9.423016325043352464e-04 4.591605141336177476e-03
1.125975332606776519e-03 7.013999429774633344e-03 2.107915796402773725e-03
8.745895276338367177e-03 7.199513652287333788e-03 6.890824287868553034e-03
3.193311603663821514e-03 8.423120077330162325e-03 9.341558541376261335e-03
7.577337325294448457e-03 7.355429170206323995e-03 5.499008864356595520e-03
9.588548427638314206e-03 3.536876624231327648e-03 3.078588321982937432e-03
2.240489168791122594e-04 4.229766907545572802e-03 7.412936150039275453e-03
3.092634677911555371e-03 3.462948780001946694e-03 2.358185732948230810e-03
2.062098409699206908e-03 3.273909675186310701e-03 7.396411910163441013e-04
4.379644150538077908e-03 6.369415747426589169e-03 1.589570430525647903e-03
6.828419306191418209e-03 5.160061613051747029e-03 9.366031336045303052e-03
9.835268384791272939e-03 9.578832336076195317e-03 1.618033505534054563e-03
2.804324537148639336e-03 3.364751584587313913e-03 5.497244817087077774e-03
6.867687680522428263e-03 9.262852311155636217e-03 5.828218857703585699e-03
6.968474356126030250e-03 1.332315719502132068e-03 4.853861434005294490e-03
7.906487988890509647e-03 6.382278003934669340e-03 7.076288325298594507e-03
8.180202925086383497e-03 8.064410041221836863e-04 8.239267960422713352e-03
2.534493513920012091e-03 1.817289522163646016e-03 9.125775333719526872e-03
4.225726703506873377e-03 9.223839903616859459e-03 8.224907977353475980e-03
4.661862836732917452e-03 2.850689260804956191e-03 2.631357799321316568e-03
1.916748212814518306e-04 2.406495237604026546e-03 5.291401739687487740e-03
2.378002627221465892e-03 7.555360273226062115e-03 3.254283191965867423e-03
9.982843005816120080e-03 8.561179224603896604e-03 8.715875167950746724e-03
8.634781865127894029e-03 9.329609058174129568e-03 9.264390902216349324e-03
3.800561045299596583e-03 9.497184264703854850e-03 9.478012959573720031e-03
2.735015003329034460e-03 1.058267983540633157e-03 6.810902558756810540e-03
6.830398226931664978e-03 5.263302791968295716e-03 8.181734246795618198e-03
2.527922487296328877e-03 7.467743034814259759e-03 5.314417129436705377e-03
7.434133170262675373e-03 2.208551486422804817e-03 9.444103785311953186e-03
2.127446846902762614e-03 6.846047116467808558e-03 9.155549844266981001e-04
9.398344111659778094e-03 1.307532155566824535e-03 2.266449927710256079e-03
7.780176408500640191e-03 1.383328913523117687e-03 6.280893528081430213e-03
8.516943793305207025e-03 4.043757374999008662e-03 2.336474250909090222e-03
8.751596959795134370e-03 3.748969536943047316e-03 8.740695709767015709e-03
6.647089998228622714e-04 4.057089186065877817e-04 5.484675630325160827e-04
2.952248617196091308e-03 4.006785576779487573e-03 8.863161269717466720e-03
5.109923446762685596e-03 9.039995096574951483e-03 3.947328519040727880e-03
4.626483972152063522e-03 9.867123976363006282e-03 4.424877720362963094e-04
6.973653876733402687e-03 9.269378953173784685e-03 9.636589018641198920e-03
4.981975370975635226e-03 2.419887557410353891e-03 4.030964927966472163e-04
7.137649249571517349e-03 3.404645258499280121e-03 8.056106970503620554e-03
2.384141210188631035e-03 9.366210165851754019e-03 6.960192890153908511e-03
5.547738472926401140e-03 4.623940126986130807e-03 9.495696256954504200e-03
8.557927606479106414e-03 7.018406089333227918e-03 7.262660902214152121e-03
2.098960756087961583e-04 6.150746854881736052e-03 1.490518995672684846e-03
3.621891279650401273e-03 1.032087605712068501e-04 7.358706166115148994e-04
6.233866058841458849e-03 5.650175559607777988e-03 9.077777596777285990e-03
1.879828011156473369e-03 8.082401284809973691e-03 4.226618106605492357e-03
9.168797947791068950e-03 6.263183458578500985e-03 5.564579810959532219e-03
5.814692013779366314e-03 1.286016640666143252e-03 4.176342576506951107e-03
8.459562869155667908e-03 8.078494128613354641e-03 7.153514085334916790e-03
7.942680998318468397e-03 3.016805005804609405e-03 8.904333052789850786e-04
3.739817088305839952e-03 6.360032803612015962e-04 5.635639674009327096e-03
4.059565439266179208e-03 4.263412044388042131e-03 3.327089150075549732e-03
4.200726786673991686e-03 9.961322363092137838e-03 9.826163481529853055e-03
8.865799327522055212e-03 9.819999841663692997e-03 9.163503379110843339e-03
6.443693818741470791e-03 5.086137577859800932e-03 1.181493722036061188e-03
8.962017399040907162e-03 5.755243529723867799e-04 7.987489058081055984e-03
5.474059460878329293e-03 6.625344403577431915e-03 4.746072456665030061e-03
5.048228680473036516e-03 2.925715777850249662e-03 7.687711695739368745e-03
8.179717164408821170e-03 1.395547798407722930e-04 9.102461045540157641e-03
5.050063911466741960e-03 1.087231394828610479e-03 9.522826526040334416e-03
1.791113514005854800e-03 7.398560620607185639e-03 2.612526654423670634e-03
1.575099643633099452e-03 8.733757071476047282e-03 4.244648111342823153e-03
4.466153196952260540e-03 3.304339160155450855e-03 9.018926597299072642e-04
6.915667779528462088e-03 7.520838385154242876e-03 3.418929600704365395e-03
2.968665408333200258e-03 4.143322899747410755e-03 1.459505460137910243e-03
4.710063489762526985e-03 1.585752193907484855e-03 5.288986641867289215e-03
8.159220529126962745e-03 1.809323155573149683e-03 8.600528788417065654e-03
1.857879159290432621e-03 2.706089430756058057e-03 9.287383436081245516e-03
8.281760972027274416e-04 6.880564491167122203e-03 4.228110892470098893e-03
9.234638085927939985e-03 8.447707060385957131e-03 4.628314663877731994e-03
2.964348525650863445e-03 2.095686843108630578e-04 7.926128982953271895e-03
6.988670735397212522e-03 2.974466536613994388e-03 9.692909049819439793e-03
1.211016209216260074e-03 7.641301897905502204e-03 9.327146463065970686e-03
5.515780057449393842e-03 3.984597658454499571e-03 8.175918405777009984e-03
5.361187731736943504e-03 8.457262348610902411e-03 3.081577138081322692e-03
8.198564357396862304e-03 4.211395795529500503e-03 3.864536628958253114e-03
4.533088370959989510e-03 9.273609600501870817e-03 5.202920670094032980e-03
8.930659468660877981e-03 3.907439006436266848e-03 2.842707065472072081e-03
9.683071144016572665e-03 7.413135927200277010e-03 6.337846268849153721e-04
4.415127014637421077e-03 2.622366676782194195e-03 1.770880662096044073e-03
8.879918349063074118e-03 6.745609669232455544e-03 8.055785775535190957e-03
2.164605791223241874e-03 5.029476021225118623e-03 9.505157604690629355e-03
3.811155577712026319e-03 1.058254917623050904e-03 6.644287828188863432e-03
1.563692360402520534e-03 4.582514496837794202e-03 4.497529708640036518e-03
3.304304088210309378e-03 9.261393111564123967e-03 9.526522086337476172e-03
9.731912610270796252e-03 5.336482748594936071e-03 5.842868043005092736e-03
5.713396654892825659e-03 6.617339188956567267e-03 4.950155496077822403e-03
2.446341874413524974e-03 7.421140587591888889e-03 6.718028436693924098e-03
1.107168923297892089e-03 7.732058612792993418e-03 5.411376782848488151e-03
4.554475657236246866e-03 5.724229977344044186e-03 1.314958261929191847e-03
2.240065145044525287e-03 8.949323237996593267e-03 4.867822377641140529e-03
8.271755483146162394e-03 6.307721266197397966e-03 3.690674372153442736e-03
9.293217013710476648e-03 9.419744599834323565e-03 5.654869463021165547e-03
8.056293980423311074e-03 2.388539551837519977e-04 7.855753629779272176e-03
9.312332435861027380e-03 7.626664377842862046e-03 8.651055618506956965e-03
5.879169380648995025e-03 5.855635731795314110e-03 5.653543868821452739e-03
2.898309410287949837e-03 9.807371913329325855e-03 8.520929769741775531e-03
3.384014965254246183e-03 5.460347677784132582e-03 9.463939835089918429e-03
4.625465389808798566e-03 3.285138492547661458e-03 9.971596193281851567e-03
5.325877794684663255e-03 7.812777613393570228e-03 1.776609172691461349e-03
4.006179505572550308e-03 6.084220485205211505e-03 3.961431481364462680e-03
3.302941327512304813e-03 5.179263181941568504e-03 5.523316468564275607e-04
7.361460681472468091e-03 4.013742352484680163e-03 1.095491862359020867e-03
3.250085573186521463e-03 6.086426442605621240e-03 7.488028049340855925e-03
4.172902043963928019e-03 1.968299095195249430e-03 2.816448416940128732e-03
1.531004310398560893e-03 1.926105772433826921e-04 2.981255478771938690e-03
2.911588216262767461e-04 7.857310569735190611e-03 4.441577636381111157e-04
7.816752884474189797e-03 5.773441554287943485e-03 6.066023169218003573e-03
7.886054278909098922e-03 1.722714946560688744e-03 5.306790343792911271e-03
1.658432751740668027e-03 9.887779114563590571e-03 4.688629834029201318e-03
4.083277466102032578e-03 4.361729788622124154e-03 7.855834631051663089e-03
3.117059476078080319e-03 7.491411027599505917e-03 1.463527999363474627e-03
4.306951920772964654e-03 6.697268690866952333e-03 5.717209900487731263e-03
3.884157146800356654e-03 2.181407493478758081e-03 3.836912381202998035e-03
3.332949627731850856e-03 2.765094596252534818e-03 3.689536075095409696e-03
4.762247353229328434e-03 9.883081733640049910e-03 3.796974762635629396e-03
1.956976369935245225e-03 6.148984820268140437e-03 5.594408407688254183e-03
6.770214301913437052e-03 4.476587939934179722e-03 9.219921388274801913e-03
3.908612402943881931e-03 5.281171543093134135e-03 1.484327088603635408e-03
6.748955484541977780e-03 4.030472860649570929e-03 8.188764244035945383e-03
2.691543146868568322e-03 8.618162784318478611e-03 1.375864040274157787e-03
6.184663382952317393e-03 5.168448404559156106e-03 5.809275074650021436e-03
3.571921819609253333e-03 1.003518740328449704e-03 9.743339649861002200e-04
1.074222139996375280e-03 3.099843136032268045e-03 4.468422995332460221e-03
5.743792329719146252e-03 9.055697824564208935e-04 5.558438206539550834e-03
8.924228287512400368e-03 7.011860582601232850e-03 7.648896063575856032e-04
7.812854471816951113e-03 8.064311899432033415e-03 6.615079983890839732e-03
5.548063644245800584e-03 5.121147364815624263e-03 9.042307244799424951e-03
6.390677241571726154e-03 3.958493820136401928e-03 1.866858700717096212e-03
2.609947908267918823e-03 4.926294351104694262e-03 9.642677343624820110e-03
7.162640193444987959e-03 8.147222290319703145e-03 6.493468796952618985e-03
1.439401445814351456e-03 7.849506231145091800e-03 1.937090451830522902e-03
9.824604535430951115e-04 5.891034934930720370e-03 1.292393628760048771e-03
7.349961692411893354e-04 5.866113245248629621e-03 7.225985872378898160e-03
3.810826366021809988e-04 1.103104776520214599e-03 6.882368638654067818e-03
2.103272288860947529e-03 4.525466878603409335e-03 6.626754926692747169e-03
9.750393179575076591e-03 5.578647538097330529e-03 7.664089135959385041e-03
4.046234215874380986e-03 8.107956700398216351e-03 1.071885542954040304e-03
7.256384698055029850e-03 9.959535183587163096e-03 6.892317441829376272e-03
3.683559770940692240e-03 5.486937071793336791e-03 2.262649196064587132e-03
4.473599522689303276e-03 6.741303215561807692e-03 6.941112371732645683e-03
3.667027956468322299e-03 7.610325340468990923e-03 1.943846727559201196e-04
4.805837228212376383e-03 4.886778842029507360e-03 5.433486497388859658e-03
8.607639033549309426e-03 9.331138813746366403e-03 7.308152600278986291e-03
1.809099756428737132e-03 1.935086363607799826e-03 9.301911396391237055e-03
1.109955141151679030e-03 7.571839753347391760e-03 3.036802849806222691e-03
6.844340327091757948e-04 3.758589229858541169e-03 3.530069424400163278e-03
7.974782146363388127e-03 6.830581342381656512e-03 4.829077176938312288e-03
3.784388609644596599e-03 6.793674616593635722e-04 5.069488553066316301e-03
9.272319372527735876e-04 5.018207856967377492e-03 8.664735311758271774e-03
1.517468364041356203e-03 2.911229213195865462e-03 2.079394398413141921e-03
6.906649238953661493e-03 6.800607990227063721e-03 1.357004576911041921e-03
8.443005232125841072e-03 9.027251748593912578e-03 4.203930899548707911e-03
7.381891183219533963e-03 8.672763779777229549e-04 4.738902320505074435e-03
3.648344939298224683e-03 9.406168733982027408e-03 6.900282305322319280e-03
8.287150138167316202e-03 6.678078338752999445e-04 4.034468635218312234e-03
3.025845963991623602e-03 3.572971696872561699e-03 6.738136009347645526e-03
6.568815970946413965e-03 2.712282749762943783e-04 6.890069724744363015e-03
7.716491221804258789e-03 5.934046631707176264e-03 2.611555214265739045e-03
3.276694302863899025e-03 3.874574258189456780e-03 8.443635290111599356e-03
2.871265580387313745e-03 8.300591247084525975e-03 5.836719542462934576e-03
7.983814558415104623e-03 7.126463966176110887e-03 4.330614721883944973e-03
5.155925161409022871e-03 9.485491126080814600e-03 6.222345552642604208e-03
2.101801244934309743e-03 8.204688094803158291e-03 3.779653946061490438e-03
4.896001003468023263e-03 2.045699786337880875e-03 7.783966543407802932e-03
7.855399761602897823e-03 4.506269214401054449e-03 1.389877574062417585e-04
7.022467820722293631e-04 2.884479731578824552e-04 4.986327386408650336e-03
8.402105721271133087e-03 8.343035102198744640e-03 2.091454196086837709e-03
8.946458506636613753e-03 8.257957478964853687e-03 5.813706373965897393e-03
3.828283164317237801e-03 5.193855649024249101e-03 2.079500218767067581e-03
5.411474857511911624e-03 6.472655443755141909e-03 1.132930041034922053e-04
6.142892738030957152e-03 6.860420151655207376e-03 1.636987471083426078e-03
4.381134104735998590e-03 1.345360790895380743e-03 7.452784780975096716e-03
8.642049952472847726e-03 4.772417839696219827e-03 7.193214706300759924e-03
1.899826890294829037e-03 3.471592322671995367e-03 2.663345543642554273e-03
9.818400083412722173e-04 7.940088218301607353e-03 7.898809979221833519e-03
5.823564889625522378e-03 8.554711489931246179e-03 7.974286341313861423e-03
8.567541889306133640e-03 8.626326602834986923e-03 9.902858326363986677e-03
6.546319032046769848e-03 7.734884152091281440e-03 9.053750576072727013e-03
5.503997994307350053e-03 1.573588468814838843e-03 4.606635653075166412e-03
1.943012593439078352e-04 5.032213486082050269e-03 8.229819339207175566e-03
4.470981249742727974e-03 8.408115909456047657e-03 9.811597505237480352e-03
3.354681512633634743e-03 1.964586656466998753e-03 3.052477689569225560e-03
8.431146349423387833e-04 1.627078824879473222e-03 8.098191390125825118e-03
5.426550888197059774e-03 6.056946332263852401e-03 3.382281201258841193e-03
7.642044565064094221e-03 5.734953979133415071e-03 3.855250241597881194e-03
3.921373873095598123e-03 6.723822848363459302e-03 7.619076153121798027e-03
7.949532985756528961e-03 1.371306264700773974e-03 9.388906263337031682e-03
1.678472408950038627e-03 3.943118515028310594e-03 5.227532628882199800e-03
1.132256101117465634e-03 1.980911806294821404e-03 2.174485518784727723e-03
4.296411639153068993e-03 6.847347038392517619e-03 9.820584618795294776e-04
5.556932218346709307e-03 1.621882091599196815e-03 7.028039857783672899e-03
4.598942437208956499e-03 2.585136848238438288e-03 9.640474110406192440e-03
9.018657275843569576e-03 4.531593943330835747e-03 6.412969477670628880e-03
3.522467567876280225e-04 3.169176103050643650e-03 6.029993229512514014e-03
9.689738771631177180e-03 8.317040886765976124e-03 2.846331362661356362e-03
7.276326881989814144e-03 4.329433729460820460e-03 1.563829083497161095e-03
5.786701361729532610e-03 3.986807716178572374e-03 9.733659185767415747e-03
4.323669184122220545e-03 1.727719483128795606e-04 3.912313193803122584e-03
4.345742977987578602e-03 7.403703297603093404e-03 9.119515367679796244e-03
8.796334945483867684e-03 7.909526276890726333e-04 9.053792052160058567e-04
5.557660508733240287e-03 6.521274176599323137e-04 1.899227946391073658e-03
9.295834030062405037e-03 7.265097696460594799e-03 8.830006405572989742e-03
1.068130677925201904e-03 3.273257309195621266e-03 2.308625451535748375e-03
6.444607550298022628e-04 8.114577412221031169e-03 4.741200726048879974e-03
3.276314460168575776e-03 8.056785352307032841e-03 3.458354110311547946e-03
4.250865474461849522e-03 8.296950710768443652e-04 7.385949913403620261e-03
5.044505144925826891e-03 9.178464584939191595e-03 8.975714264897315109e-03
9.733666222923686648e-03 6.640167927506916527e-03 4.648608254365853938e-04
7.797216826477781221e-03 8.498747607068875276e-03 9.658511134234675291e-03
5.269370607850469394e-03 2.785820229185007827e-03 7.165787192931625388e-03
1.075137678136119622e-03 5.733148460726037593e-03 4.892301783802987733e-03
9.576329996565571129e-03 3.215688985607003531e-03 1.688351292423848418e-03
7.488668385862936629e-03 3.435311163473823374e-03 7.303684694689175499e-03
4.707181644505622001e-03 5.853771102437752526e-03 1.261359062001065181e-03
9.322279170351489147e-03 2.718708201228576572e-03 2.802558802110850095e-03
1.105634898075341177e-03 5.834018362538674271e-03 4.255696906806649520e-03
3.518517222299281499e-03 4.836851936540394366e-03 3.199651604485392702e-03
2.890922888412961016e-03 4.185262876137818902e-03 4.489221881553258180e-03
6.509871151243173774e-03 6.072748010727194515e-03 5.075596760993815633e-03
5.291103097876736355e-03 2.402688578078921149e-03 3.764737976971508672e-03
6.958372817928497496e-03 2.342447370775105168e-03 3.083388083535561989e-03
5.231959684843866080e-04 8.385029652354885829e-03 2.278493976286299666e-04
3.620180086730938481e-04 6.420482187960472632e-03 9.946527695420518192e-03
9.744902029605933755e-03 6.081474977061094266e-03 6.221587545378190302e-03
6.238593255131321194e-03 2.279772696270439530e-03 3.701194276028987960e-03
2.434569524126638500e-03 2.656912008305460041e-03 8.474797140900313178e-03
3.696912352696071682e-03 4.082037813979201915e-03 6.969330250910423658e-03
1.792724140062911019e-03 6.294931226813265356e-03 4.086467326151407842e-03
6.646853563304097254e-03 4.863552254440919875e-03 4.219257801942368109e-03
9.284720130749279238e-03 9.561092741520470228e-03 9.106039009696132586e-03
2.454506403136534967e-03 2.490195166306917625e-03 4.501577173500820252e-04
7.860022193812883640e-03 9.107314460108305657e-03 3.313788582241684465e-04
8.944631645258771524e-03 1.877581164923397983e-03 5.232761111187209449e-03
7.998023311161514895e-03 8.423580239359719501e-03 7.365590211643866696e-04
4.021273132957125900e-03 1.752421407219785987e-03 9.687606441900437765e-03
5.854827371201403331e-04 9.658583121644605946e-03 9.618307063281202746e-03
7.025111858127664963e-03 9.633859046251926593e-04 7.296935451404223949e-03
8.292078790008716033e-03 8.132317804933101094e-03 6.018947812461094247e-03
1.220169660859236806e-03 4.160018603713972613e-03 7.841741934092346170e-03
7.943381093763675002e-03 9.672645642011272818e-03 2.880806449934863317e-03
7.692877381576182852e-03 4.670508889432741298e-03 4.392152005726329862e-03
8.611693449668894260e-03 5.712579099191866273e-03 7.256339929792954106e-03
2.949224461641539413e-04 6.247062454773378085e-03 5.145677077183653109e-03
3.717254195304930346e-03 4.548158296637226997e-03 5.259510324796757424e-03
5.929513090835619379e-03 3.974600749822912102e-03 5.441288287760396095e-03
9.943375197212608180e-03 4.442002570974136477e-03 7.681865477169583754e-03
2.791766657885279019e-03 8.151603402848834473e-03 2.153109398654409236e-03
5.328934129893616277e-03 4.961389751459908265e-03 5.342120307248581293e-03
9.753142860843713388e-03 9.043492565287010107e-03 5.136435764307489653e-03
5.716089693721378671e-03 6.873538273509683001e-03 6.718445668846798231e-03
3.023934146281215696e-03 4.828134438735020087e-03 1.141011959556474577e-03
